"Company: ","Lucid Group Inc (LCID:US)","","","","",""
"book_value","","-1318.777","3909.355","4349.701","4851.692","4232.19"
"tangible_book_value","","-1318.777","3909.355","4349.701","4851.692","4232.19"
"roa","","-1.03","-0.5600000000000001","-0.17","-0.35","-0.34"
"roe","","-1.22","-1.01","-0.32","-0.61","-0.65"
"roic","","-1.22","-0.71","-0.2","-0.41","-0.42"
"roce","","-0.98","-0.35","-0.36","-0.42","-0.43"
"rotce","","-0.98","-0.35","-0.36","-0.42","-0.43"
"gross_margin","0.14","0.23","-4.71","-1.71","-2.25","-1.98"
"ebitda_margin","-55.36","-148.14","-54.13","-3.96","-4.77","-4.53"
"operating_margin","-56.19","-150.71","-56.45","-4.27","-5.17","-4.94"
"pretax_margin","-60.42","-180.98","-95.15000000000001","-2.14","-4.75","-4.41"
"net_income_margin","-60.43","-180.93","-95.16","-2.14","-4.75","-4.41"
"fcf_margin","-73.98","-259","-54.57","-5.43","-5.71","-4.97"
"assets_to_equity","","1.19","2.02","1.81","1.75","1.88"
"equity_to_assets","","0.84","0.5","0.55","0.57","0.53"
"debt_to_equity","","","0.5600000000000001","0.53","0.49","0.5"
"debt_to_assets","","","0.28","0.3","0.28","0.27"
"revenue_per_share","0.18","0.16","0.04","0.36","0.29","0.28"
"ebitda_per_share","-10.23","-23.73","-1.98","-1.42","-1.36","-1.29"
"operating_income_per_share","-10.39","-24.14","-2.07","-1.53","-1.48","-1.4"
"pretax_income_per_share","-11.17","-28.98","-3.48","-0.77","-1.36","-1.26"
"fcf_per_share","-13.68","-41.48","-2","-1.95","-1.63","-1.42"
"book_value_per_share","","-53.12","5.28","2.57","2.33","1.84"
"tangible_book_per_share","","-53.12","5.28","2.57","2.33","1.84"
"payout_ratio","","","","","",""
"revenue_growth","","-0.13","5.82","21.43","-0.02",""
"gross_profit_growth","","0.36","-142.04","-7.12","-0.29",""
"ebitda_growth","","-1.32","-1.49","-0.64","-0.18",""
"operating_income_growth","","-1.32","-1.55","-0.6899999999999999","-0.19",""
"pretax_income_growth","","-1.59","-2.59","0.49","-1.17",""
"net_income_growth","","-1.59","-2.59","0.49","-1.17",""
"eps_diluted_growth","","-1.62","0.77","0.76","0.1",""
"shares_diluted_growth","","","28.82","1.29","0.23",""
"cash_and_equiv_growth","","","9.19","-0.72","-0.21",""
"ppe_growth","","","0.88","0.77","0.27",""
"total_assets_growth","","","4.62","","0.08",""
"total_equity_growth","","","2.33","0.11","0.12",""
"cfo_growth","","-1.42","-0.86","-1.1","-0.12",""
"capex_growth","","-3.41","0.08","-1.55","0.15",""
"fcf_growth","","-2.03","-0.44","-1.23","-0.03",""
"shares_eop","24.826","24.826","1647.56","1829.31","2299.25","2307.15"
"dividends","","","","","",""
"price_to_earnings","","","-24.3","-9.58","-3.42","-2.41"
"price_to_book","","","16.04","2.87","2","1.55"
"price_to_sales","","","2312.33","20.54","16.26","10.63"
"price_to_tangible_book","","","16.04","2.87","2","1.55"
"price_to_fcf","","","-42.38","-3.78","-2.85","-2.14"
"market_cap","","","62689.658","12494.1873","9679.842500000001","6574.7505"
"period_end_price","","","38.05","6.83","4.21","4.21"
