"book_value_per_share","-4.9","-6.31","7.58","3.1","3.2","3.39","3.44","3.65","9.91","16.77","22.33","19.8","19.54"
"tangible_book_per_share","-4.9","-6.31","7.58","3.1","3.2","3.39","3.44","3.65","9.91","16.77","22.33","19.8","19.54"
"payout_ratio","","","","","","","","","","","","",""
"revenue_growth","","0.45","0.37","0.34","0.12","0.17","0.27","0.27","0.3","0.33","0.4","0.29",""
"gross_profit_growth","","0.32","0.55","0.29","0.1","0.2","0.24","0.27","0.16","0.22","0.15","0.35",""
"ebitda_growth","","0.36","1.05","10.38","0.95","0.3","-0.08","0.71","0.22","-0.7","-4","2.61",""
"operating_income_growth","","0.16","0.51","0.4","0.39","-0.24","-0.78","0.95","-6.9","-11.34","-1.11","0.41",""
"pretax_income_growth","","-0.16","-0.72","0.9","0.15","-0.35","-0.26","0.77","-1.52","-7.82","-1.02","0.43",""
"net_income_growth","","-0.16","-0.72","0.9","0.15","-0.35","-0.26","0.74","-1.31","-8.32","-1","0.44",""
"eps_diluted_growth","","-0.14","-5.6","0.99","0.18","-0.33","-0.25","0.73","-1","-7.63","-0.87","0.46",""
"shares_diluted_growth","","","-0.34","1.46","0.01","0.02","0.02","0.02","0.11","0.08","0.08","0.04",""
"cash_and_equiv_growth","","0.5","13.83","-0.78","-0.51","-0.44","2.46","0.25","6.1","0.08","0.82","1.24",""
"ppe_growth","","0.47","0.19","0.43","0.23","-0.01","0.01","0.71","0.68","1.03","0.36","0.22",""
"total_assets_growth","","0.42","0.8","0.01","0.12","0.06","0.05","0.6899999999999999","0.84","0.8100000000000001","0.43","0.3",""
"total_equity_growth","","-1.11","4.46","0.01","0.04","0.08","0.04","0.08","2","0.83","0.43","-0.08",""
"cfo_growth","","-0.29","0.29","1.84","0.9","-0.2","0.8100000000000001","-0.12","0.3","-0.97","-67.81","2.76",""
"capex_growth","","0.06","0.32","-0.9","0.06","0.57","-0.25","-3.34","-0.91","-1.39","0.29","-0.04",""
"fcf_growth","","-0.02","0.31","-0.01","0.32","0.84","1.84","-24.61","-1.09","-1.84","0.15","0.4",""
"shares_eop","20.758","20.758","33.468","33.537","33.962","35.133","35.542","36.148","40.718","43.435","48.037","48.263","48.43"
"dividends","","","","","","","","","","","","",""
"price_to_earnings","","","-15.29","-76.73","-109.05","-156.21","-213.21","-1544.46","-1813.53","-139.33","-42.61","-124.57","574.14"
"price_to_book","","","5.52","2.74","3.2","5.7","9.41","16.27","14.67","5.75","2.46","4.39","5.74"
"price_to_sales","","","6.58","2.45","2.66","4.37","5.92","8.69","18.14","9.73","4.26","5.46","6.82"
"price_to_tangible_book","","","5.52","2.74","3.2","5.7","9.41","16.27","14.67","5.75","2.46","4.39","5.74"
"price_to_fcf","","","-22.93","-11.27","-20.11","-243.52","496.75","-39.33","-50.99","-12.87","-9.279999999999999","-25.66","-42.37"
"market_cap","","","570.96408","284.72913","344.7143","665.77035","1143.03072","2135.98532","5781.54882","4138.05245","2534.91249","4187.29788","5611.6791"
"period_end_price","","","17.06","8.49","10.15","18.95","32.16","59.09","141.99","95.27","52.77","86.76000000000001","86.76000000000001"
