"cfi_acquisitions_net","-3710.6","","","-110.7","-50.9","","","","","",""
"cfi_investment_net","","","0.7","","","","","","","",""
"cfi_intangibles_net","-6.5","-7.3","-9.1","-10","-16.6","-11","-9.199999999999999","-9.300000000000001","-9.4","-10.2","-9.5"
"cfi_other","-22.1","22.6","-5.7","-5.2","-10","5.1","-10.1","1","-3.7","-11.6","2.5"
"cf_cfi","-3801.7","-60.5","-67.90000000000001","-227","-243.6","-78","-77.5","-86","-90.7","-81.8","-71.40000000000001"
"cff_common_stock_net","1586.1","10.7","-0.9","-1","799.7","1.8","3.1","-6","-160","-233","-292.1"
"cff_pfd_net","","","","","","","","","","",""
"cff_debt_net","2286.5","-51.7","-67.2","-32.2","-960.5","-25.1","-331.2","-91","-31.9","-19.6","-119.6"
"cff_dividend_paid","","","","","","","","","","",""
"cff_other","-130.3","-32.9","-42.7","-42.1","-38.1","-36","-25.7","-51.6","-61.2","-5.7","6.6"
"cf_cff","3742.3","-73.90000000000001","-110.8","-75.3","-198.9","-59.3","-353.8","-148.6","-253.1","-258.3","-405.1"
"ebitda","465.3","521.9","561.1","653.4","729","578.3","477.4","718.4","620.4","697","722.4"
"capex","-62.5","-75.8","-53.8","-101.1","-166.1","-72.09999999999999","-58.2","-77.7","-77.59999999999999","-60","-64.40000000000001"
"fcf","19","200.1","322.9","218.8","147.4","276.8","250.8","304.7","188.2","421","343.1"
"book_value","","1192.6","1068.4","1428.4","2333.7","3010.7","3185","3481.4","3443.6","3543.9","3495.4"
"tangible_book_value","","-3147.9","-2988","-2783.9","-1702.8","-925.8","-723.8","-223.8","-27.9","119.1","135.9"
"roa","","0.01","0.01","0.02","0.04","0.1","0.01","0.04","0.03","0.03","0.03"
"roe","","0.04","0.05","0.12","0.13","0.26","0.03","0.09","0.06","0.07000000000000001","0.07000000000000001"
"roic","","0.01","0.01","0.03","0.04","0.11","0.01","0.05","0.03","0.04","0.04"
"roce","","0.08","0.05","0.07000000000000001","0.08","0.06","0.04","0.07000000000000001","0.06","0.07000000000000001","0.08"
"rotce","","0.29","0.18","0.23","0.25","0.14","0.09","0.17","0.13","0.16","0.17"
