"minority_interest_liability","","","3.723","","26.362","76.16500000000001","61.841","65.79000000000001","73.124","244.793","164.068","195.256","241.619","355.748","473.681","570.568","481.675","573.117","767.6319999999999","610.4690000000001","946.1180000000001","1131.132","1498.014","1498.014"
"total_equity","3701.975","230.914","192.006","156.976","663.062","714.827","928.907","743.643","725.441","1609.209","1625.171","1550.674","1650.847","1652.702","1710.634","1696.584","1662.871","1672.098","1913.452","138.697","363.467","763.563","1480.866","1480.866"
"total_liabilities_and_equity","5391.088","1518.644","1495.715","1478.706","1776.584","2225.002","2752.103","2476.723","2341.759","5195.56","5077.344","5290.806","5683.521","5968.361","6156.241","6764.266","7504.263","8496.886","10975.615","10589.303","14402.318","16460.841","19074.045","19074.045"
"cfo_net_income","-254.738","3.431","57.032","16.26","-130.619","-31.442","-11.936","-237.825","-49.734","-208.036","-70.40300000000001","-161.897","-36.015","-104.45","-15.769","20.297","7.774","90.34","118.212","-1827.79","-608.7859999999999","409.193","734.317","657.908"
"cfo_da","299.343","64.836","63.436","64.095","64.631","128.903","122.923","148.222","162.694","321.666","343.018","429.557","368.923","368.143","397.241","318.584","372.201","386.529","443.991","485.025","416.277","449.976","516.797","534.206"
"cfo_receivables","","","-28.061","11.1","-15.911","-53.554","3.827","2.13","27.608","-4.581","-79.807","-20.319","34.344","-14.356","-67.235","-146.128","-133.02","-135.429","-159.792","490.588","-485.211","-463.977","-550.67","-605.0650000000001"
"cfo_inventory","","","","","","","","","","","","","","","","","","","","","","","",""
"cfo_prepaid_expenses","","","9.053000000000001","5.527","-41.759","-11.837","-51.554","-25.603","-57.918","-22.57","73.31399999999999","-88.84099999999999","-19.929","-231.56","-122.872","-128.499","-238.549","-266.241","-170.486","141.631","95.533","-267.945","-202.834","-194.337"
"cfo_other_working_capital","","","48.215","20.865","88.255","-20.079","-2.063","-136.662","4.838","2.132","-141.216","166.256","36.674","119.268","56.428","358.066","501.074","667.998","42.371","-552.7619999999999","2163.671","1369.775","593.519","654.515"
"cfo_change_in_working_capital","","","29.207","37.492","30.585","-85.47","-49.79","-160.135","-25.472","-25.019","-147.709","57.096","51.089","-126.648","-133.679","83.43899999999999","129.505","266.328","-287.907","79.45699999999999","1773.993","637.853","-159.985","-144.887"
"cfo_deferred_tax","","","79.607","54.411","114.513","10.334","7.649","8.132","-8.698","-25.021","-45.603","-10.957","-15.888","-17.664","-9.611000000000001","-7.891","-71.539","-6.247","-0.465","-37.877","-9.638999999999999","7.199","-44.018","-5.729"
"cfo_stock_comp","","","","","","","","34.56","16.68","52.4","50.05","37.06","28.42","39.03","33.36","32.72","42.76","45.58","48.79","116.89","209.34","110.05","115.96","119.78"
"cfo_other_noncash_items","-44.605","-68.267","-90.569","-52.36","-65.197","-5.605","-19.036","144.413","-38.195","42.528","6.3520000000001","16.239","34.832","133.755","36.312","151.59","142.821","159.056","147.162","100.907","-0.6169999999999599","217.792","207.723","42.538"
"cf_cfo","","","138.713","119.898","13.913","16.72","49.81","-62.633","57.275","158.518","135.705","367.098","431.361","292.166","307.854","598.739","623.522","941.586","469.783","-1083.388","1780.568","1832.063","1370.794","1203.816"
"cfi_ppe_net","","","-69.93600000000001","-73.435","-91.94","-381.271","-32.311","12.448","110.054","-75.578","-107.5","-123.811","-134.868","-139.587","-142.491","-173.827","-238.435","-239.833","-323.566","-213.746","-152.734","-347.206","-438.604","-455.771"
"cfi_acquisitions_net","","","","","","","","-12.638","-4.573","488.073","-55.235","-79.429","-103.165","-229.843","-111.778","-240.546","-73.116","-166.725","-290.896","-33.322","-404.408","-344.514","-70.932","-135.614"
"cfi_investment_net","","","","","","-12.225","-1.645","0.08400000000000001","0.14","","-15.77","","","","","","","","","","","","",""
"cfi_intangibles_net","","","","","","","","-65.45999999999999","-27.863","-1.79","-2.591","-14.562","-0.522","-3.35","-12.267","-6.234","-10.977","-35.63","-42.261","-8.863","-7.1","-6.08","-36.653","-48.326"
"cfi_other","","","17.976","-10.641","-14.109","18.333","-107.103","-1.327","-0.277","42.282","29.079","14.011","81.003","-19.378","-24.449","-5.87","-5.058","-54.721","-34.277","31.869","-2.72","-86.89100000000001","-149.616","-167.004"
"cf_cfi","","","-51.96","-84.07599999999999","-106.049","-375.163","-141.059","-66.893","77.48099999999999","452.987","-152.017","-203.791","-157.552","-392.158","-290.985","-426.477","-327.586","-496.909","-691","-224.062","-566.962","-784.691","-695.8049999999999","-806.715"
"cff_common_stock_net","","","","","1.497","-24.717","0.466","-23.174","-6.917","-1.567","76.492","","","","","","","","","","449.63","","",""
"cff_pfd_net","","","","","","","","","","-40","","","","","","","","","","","","","",""
"cff_debt_net","","","-56.894","24.079","343.941","261.238","114.146","50.717","-103.054","119.836","-32.007","13.064","16.582","261.612","-6.293","237.62","-49.943","458.271","500.133","1576.378","794.122","76.459","330.383","-425.517"
"cff_dividend_paid","","","","","","","","","","","","","","","","","","","","","","","",""
"cff_other","","","","-0.825","","31.773","-4.424","6.441","-14.385","-29.183","-88.864","-32.955","16.402","-35.641","-37.828","-138.408","-77.14","-269.487","-171.244","-226.296","-72.42","-219.799","-417.664","-365.821"
"cf_cff","","","-56.894","23.254","345.438","268.294","110.188","33.984","-124.356","49.086","-44.379","-19.891","32.984","225.971","-44.121","99.212","-127.083","188.784","328.889","1350.082","1171.332","-143.34","-87.28100000000001","-791.338"
"ebitda","109.148","159.752","17.44","123.078","51.448","128.031","139.766","120.831","155.466","280.695","370.384","410.774","476.763","505.774","529.458","513.648","462.629","669.434","766.462","-1167.664","6.208","1151.012","1569.373","1406.344"
"capex","","","-69.93600000000001","-73.435","-91.94","-381.271","-32.311","12.448","110.054","-75.578","-107.5","-123.811","-134.868","-139.587","-142.491","-173.827","-238.435","-239.833","-323.566","-213.746","-152.734","-347.206","-438.604","-455.771"
"fcf","","","68.777","46.463","-78.027","-364.551","17.499","-50.185","167.329","82.94","28.205","243.287","296.493","152.579","165.363","424.912","385.087","701.753","146.217","-1297.134","1627.834","1484.857","932.1900000000001","748.045"
"book_value","3701.975","230.914","192.006","156.976","663.062","714.827","928.907","743.643","725.441","1609.209","1625.171","1550.674","1650.847","1652.702","1710.634","1696.584","1662.871","1672.098","1913.452","138.697","363.467","763.563","1480.866","1452.737"
"tangible_book_value","3701.975","230.914","49.297","156.976","513.601","218.26","74.366","23.878","49.88","-989.689","-883.345","-909.079","-869.436","-878.528","-1040.761","-1231.301","-1190.006","-1181.15","-1324.141","-3215.164","-3622.768","-3185.151","-2749.57","-2787.42"
"roa","","-1.14","0.04","0.01","-0.08","-0.02","","-0.09","-0.02","-0.06","-0.02","-0.03","-0.01","-0.02","-0.01","","","0.01","0.01","-0.16","-0.05","0.02","0.03","0.03"
"roe","","-2","0.27","0.09","-0.32","-0.05","-0.01","-0.29","-0.08","-0.2","-0.05","-0.1","-0.03","-0.05","-0.02","","","0.04","0.04","-1.68","-2.59","0.53","0.5","0.46"
"roic","","-2","0.11","0.03","-0.22","-0.03","-0.01","-0.14","-0.04","-0.09","-0.02","-0.05","-0.01","-0.02","-0.01","","","0.01","0.01","-0.24","-0.08","0.03","0.05","0.05"
"roce","","0.03","-0.04","0.05","-0.01","","0.01","-0.02","","-0.02","0.01","-0.01","0.03","0.04","0.03","0.05","0.02","0.06","0.05","-0.24","-0.05","0.08","0.11","0.09"
"rotce","","0.03","-0.04","0.05","-0.01","","0.02","-0.03","-0.01","-0.04","0.02","-0.02","0.09","0.1","0.09","0.14","0.06","0.17","0.11","-0.46","-0.11","0.16","0.19","0.16"
"gross_margin","0.06","0.25","0.07000000000000001","0.22","0.04","0.18","0.19","0.19","0.2","0.28","0.3","0.29","0.28","0.28","0.28","0.28","0.26","0.26","0.27","0.25","0.31","0.26","0.24","0.24"
"ebitda_margin","0.04","0.06","0.01","0.04","0.02","0.04","0.04","0.03","0.04","0.06","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.05","0.06","0.07000000000000001","-0.63","","0.07000000000000001","0.07000000000000001","0.06"
"operating_margin","-0.07000000000000001","0.04","-0.02","0.02","","","","-0.01","","-0.01","0.01","","0.02","0.02","0.02","0.02","0.01","0.03","0.03","-0.89","-0.07000000000000001","0.04","0.05","0.04"
"pretax_margin","-0.1","0.01","0.03","0.01","-0.02","0.01","-0.01","-0.09","-0.03","-0.04","-0.02","-0.02","","-0.01","","0.01","","0.01","0.02","-1","-0.1","0.03","0.04","0.04"
"net_income_margin","-0.1","-1.59","0.02","0.01","-0.04","-0.01","","-0.06","-0.01","-0.05","-0.02","-0.03","-0.01","-0.01","","","","0.01","0.01","-0.93","-0.1","0.02","0.02","0.02"
"fcf_margin","","","0.03","0.02","-0.03","-0.11","","-0.01","0.04","0.02","0.01","0.04","0.05","0.02","0.02","0.05","0.04","0.07000000000000001","0.01","-0.7","0.26","0.09","0.04","0.03"
