"accumulated_depreciation","","-48.9","-72","-92","-107","-134","-134"
"ppe_net","","210.9","215","246","280","343","343"
"intangible_assets","","916","919","871","795","784","784"
"goodwill","","1032.3","1453","1515","1535","1561","1561"
"other_lt_assets","","2.0999999999999","","35","88","608","608"
"total_assets","","3199.4","3924","4434","4909","5069","5069"
"accounts_payable","","267.6","326","608","479","504","504"
"tax_payable","","11.1","16","31","","",""
"current_accrued_liabilities","","31","34","","","",""
"st_debt","","13","13","15","15","15","15"
"current_deferred_revenue","","","","","","",""
"current_deferred_tax_liability","","","","","","",""
"other_current_liabilities","","67.90000000000001","90","136","178","200","200"
"total_current_liabilities","","430.4","522","839","726","774","774"
"lt_debt","","2011.1","2252","1456","1444","1863","1863"
"noncurrent_capital_leases","","83.59999999999999","86","103","121","138","138"
"pension_liabilities","","","","","","",""
"noncurrent_deferred_revenue","","1.8","232","35","9","48","48"
"other_lt_liabilities","","31","31","170","199","722","722"
"total_liabilities","","2557.9","3123","2603","2499","3545","3545"
"common_stock","","","","3","3","2","2"
"preferred_stock","","","","","","",""
"retained_earnings","","","","92","458","189","189"
"aoci","","","","16","45","46","46"
"apic","","","","1214","1241","1214","1214"
"treasury_stock","","","","","","",""
"other_equity","","641.5","801","","","",""
"minority_interest_liability","","","","506","663","73","73"
"total_equity","","641.5","801","1831","2410","1524","1524"
"total_liabilities_and_equity","","3199.4","3924","4434","4909","5069","5069"
"cfo_net_income","36.6","36","37","225","581","531","499"
"cfo_da","122.3","138","153","150","148","154","163"
"cfo_receivables","-36.6","3","-28","-312","-51","21","-14"
"cfo_inventory","-31.4","-2","-27","-440","-149","328","189"
"cfo_prepaid_expenses","","","","","","",""
"cfo_other_working_capital","5.8","10","74","286","-139","18","168"
"cfo_change_in_working_capital","-62.2","11","19","-466","-339","367","343"
"cfo_deferred_tax","","","","","","","2"
"cfo_stock_comp","","4","4","25","11","10","11"
"cfo_other_noncash_items","4.2","5","1","35","","7","9"
"cf_cfo","100.9","194","214","-31","401","1069","1027"
"cfi_ppe_net","0.6","-14","-12","1","1","-39","-4"
"cfi_acquisitions_net","-8.300000000000001","-220","-217","-179","-128","-231","-731"
"cfi_investment_net","","","","-5","","",""
"cfi_intangibles_net","","","","","","",""
"cfi_other","-13.9","","","-20","-25","","-35"
"cf_cfi","-21.6","-234","-229","-203","-152","-270","-770"
"cff_common_stock_net","","","","664","","-1344","-1012"
"cff_pfd_net","","","","","","",""
"cff_debt_net","-17.7","513","237","-837","-15","415","844"
"cff_dividend_paid","-25.4","","-20.9","","","",""
"cff_other","0.99999999999999","-329","-1.1","27","-58","-46","-60"
"cf_cff","-42.1","184","215","-146","-73","-975","-228"
"ebitda","260.7","293","338","575","923","894","890"
"capex","0.6","-14","-12","1","1","-39","-4"
"fcf","101.5","180","202","-30","402","1030","1023"
"book_value","","641.5","801","1831","2410","1524","1644"
"tangible_book_value","","-1306.8","-1571","-555","80","-821","-1172"
"roa","","0.02","0.01","0.04","0.08","0.07000000000000001","0.07000000000000001"
"roe","","0.11","0.05","0.13","0.17","0.19","0.2"
"roic","","0.03","0.01","0.05","0.09","0.09","0.09"
"roce","","0.11","0.06","0.12","0.2","0.17","0.16"
"rotce","","0.37","0.2","0.37","0.5","0.39","0.36"
"gross_margin","0.22","0.23","0.24","0.26","0.27","0.27","0.27"
"ebitda_margin","0.08","0.09","0.09","0.11","0.14","0.13","0.13"
"operating_margin","0.04","0.05","0.05","0.08","0.12","0.11","0.11"
"pretax_margin","0.01","0.01","0.01","0.06","0.11","0.1","0.09"
"net_income_margin","0.01","0.01","0.01","0.03","0.06","0.06","0.06"
"fcf_margin","0.03","0.05","0.06","-0.01","0.06","0.15","0.15"
"assets_to_equity","","4.99","4.9","2.42","2.04","3.33","3.67"
"equity_to_assets","","0.2","0.2","0.41","0.49","0.3","0.27"
"debt_to_equity","","3.29","2.94","0.86","0.66","1.32","1.56"
"debt_to_assets","","0.66","0.6","0.35","0.32","0.4","0.43"
"revenue_per_share","13.3","14.08","15.13","20.47","27.01","29.42","31.59"
"ebitda_per_share","1.08","1.22","1.4","2.35","3.75","3.92","4.08"
"operating_income_per_share","0.58","0.64","0.77","1.74","3.15","3.25","3.32"
"pretax_income_per_share","0.15","0.17","0.19","1.13","2.88","2.89","2.87"
"fcf_per_share","0.42","0.75","0.84","-0.12","1.63","4.52","4.63"
"book_value_per_share","","2.67","3.33","7.49","9.789999999999999","6.69","8.109999999999999"
"tangible_book_per_share","","-5.43","-6.53","-2.27","0.32","-3.6","-5.78"
"payout_ratio","","","","","","",""
"revenue_growth","","0.06","0.07000000000000001","0.37","0.33","0.01",""
"gross_profit_growth","","0.11","0.11","0.46","0.4","0.01",""
"ebitda_growth","","0.12","0.15","0.7","0.61","-0.03",""
"operating_income_growth","","0.12","0.19","1.3","0.82","-0.05",""
"pretax_income_growth","","0.13","0.1","5","1.57","-0.07000000000000001",""
"net_income_growth","","-0.02","0.03","3.49","1.2","0.01",""
"eps_diluted_growth","","-0.01","0.03","2.57","2.87","0.01",""
"shares_diluted_growth","","","","0.02","0.01","-0.07000000000000001",""
"cash_and_equiv_growth","","","1.11","-1","176","-0.99",""
"ppe_growth","","","0.02","0.14","0.14","0.23",""
"total_assets_growth","","","0.23","0.13","0.11","0.03",""
"total_equity_growth","","","0.25","1.29","0.32","-0.37",""
"cfo_growth","","0.92","0.1","-1.14","13.94","1.67",""
"capex_growth","","-24.33","0.14","1.08","","-40",""
"fcf_growth","","0.77","0.12","-1.15","14.4","1.56",""
"shares_eop","240.688","240.688","240.875","167.522","172.765","191.664","192.92"
"dividends","","","","","","",""
"price_to_earnings","","","","24.27","10.42","21.34","28.63"
"price_to_book","","","","2.2","1.58","5.2","6.62"
"price_to_sales","","","","0.8100000000000001","0.57","1.18","1.58"
"price_to_tangible_book","","","","-7.26","47.66","-9.640000000000001","-9.279999999999999"
"price_to_fcf","","","","-134.3","9.48","7.69","10.63"
"market_cap","","","","4028.9041","3812.92355","7917.63984","10878.04198"
"period_end_price","","","","24.05","22.07","41.31","41.31"
