"ebitda_growth","","0.22","1","-0.02","0.45","0.12","0.11",""
"operating_income_growth","","0.26","1.03","0.05","0.85","0.12","0.03",""
"pretax_income_growth","","0.26","0.84","0.31","1.07","0.09","-0.33",""
"net_income_growth","","-0.33","1.43","0.41","1.46","0.07000000000000001","-0.28",""
"eps_diluted_growth","","-0.33","1.43","0.41","1.41","0.08","-0.31",""
"shares_diluted_growth","","","","","0.01","","0.04",""
"cash_and_equiv_growth","","","-0.35","0.92","0.19","-0.2","1.03",""
"ppe_growth","","","-0.02","0.1","-0.1","-0.01","0.85",""
"total_assets_growth","","","-0.02","0.11","-0.03","0.32","0.87",""
"total_equity_growth","","","0.11","0.57","0.14","0.03","0.54",""
"cfo_growth","","0.26","1.12","0.13","0.01","0.17","0.13",""
"capex_growth","","-0.18","-0.2","-0.54","0.13","0.06","-0.29",""
"fcf_growth","","0.34","1.83","-0.01","0.09","0.26","0.08",""
"shares_eop","51.7","51.7","51.7","51.602","51.594","51.096","65.73399999999999","65.98999999999999"
"dividends","","","","","0.25","1.03","1.13","1.16"
"price_to_earnings","","","","25.05","21.12","14.37","19.69","17.08"
"price_to_book","","","","1.79","3.27","2.32","1.49","1.16"
"price_to_sales","","","","0.87","1.53","0.99","0.87","0.6"
"price_to_tangible_book","","","","-12.4","56.63","-5.24","-1.65","-1.32"
"price_to_fcf","","","","12.28","23.46","13.57","12.42","14.39"
"market_cap","","","","4128.16","8564.603999999999","6253.12848","6178.33866","4750.6914"
"period_end_price","","","","80","166","122.38","93.98999999999999","93.98999999999999"
