"capex","-1219","-1180","-1125","-596","-768","-641","-267","-199","-193","-219","-237"
"fcf","455","402","-1030","-635","-551","-180","-258","250","540","682","818"
"book_value","","14073","5083","4869","5530","4550","3522","3453","3546","3982","4031"
"tangible_book_value","","7720","-1053","-653","111","-116","-1151","-1163","-988","-558","-487"
"roa","","-0.02","-0.03","","0.03","0.03","0.02","0.02","0.05","0.07000000000000001","0.08"
"roe","","-0.05","-0.1","-0.01","0.12","0.09","0.06","0.07000000000000001","0.13","0.2","0.22"
"roic","","-0.03","-0.05","-0.01","0.05","0.04","0.03","0.03","0.06","0.1","0.11"
"roce","","0.06","0.05","0.08","0.06","0.08","0.06","0.09","0.11","0.14","0.14"
"rotce","","0.07000000000000001","0.06","0.13","0.09","0.11","0.1","0.17","0.23","0.28","0.3"
"gross_margin","0.17","0.19","0.22","0.21","0.25","0.27","0.26","0.28","0.28","0.28","0.29"
"ebitda_margin","0.18","0.17","0.18","0.15","0.22","0.24","0.22","0.22","0.22","0.22","0.23"
"operating_margin","0.07000000000000001","0.07000000000000001","0.09","0.11","0.14","0.16","0.15","0.17","0.17","0.18","0.19"
"pretax_margin","0.01","0.01","0.03","0.04","0.06","0.03","0.03","0.07000000000000001","0.11","0.15","0.15"
"net_income_margin","0.02","-0.03","-0.08","-0.01","0.09","0.07000000000000001","0.05","0.05","0.08","0.12","0.13"
"fcf_margin","0.04","0.03","-0.08","-0.05","-0.08","-0.03","-0.05","0.05","0.1","0.1","0.12"
"assets_to_equity","","2.58","3.9","3.8","3.35","3.81","3.2","2.91","2.85","2.58","2.55"
"equity_to_assets","","0.39","0.26","0.26","0.3","0.26","0.31","0.34","0.35","0.39","0.39"
"debt_to_equity","","0.62","1.57","1.39","1.13","1.29","1.45","1.23","1.18","0.9399999999999999","0.9"
"debt_to_assets","","0.24","0.4","0.37","0.34","0.34","0.45","0.42","0.41","0.36","0.35"
"revenue_per_share","28.6","28.31","28.3","28.74","13.48","15.33","11.98","11.43","13.45","15.96","16.57"
"ebitda_per_share","5.1","4.9","5.12","4.25","3.03","3.61","2.59","2.53","2.96","3.58","3.75"
"operating_income_per_share","1.97","1.98","2.53","3.02","1.88","2.46","1.82","1.91","2.33","2.92","3.09"
"pretax_income_per_share","0.26","0.42","0.95","1.04","0.85","0.45","0.39","0.74","1.44","2.34","2.56"
"fcf_per_share","1.04","0.92","-2.35","-1.41","-1.1","-0.39","-0.59","0.57","1.28","1.64","1.98"
"book_value_per_share","","32.09","11.61","10.8","10.99","9.83","8.02","7.94","8.42","9.57","9.779999999999999"
"tangible_book_per_share","","17.6","-2.4","-1.45","0.22","-0.25","-2.62","-2.67","-2.35","-1.34","-1.18"
"payout_ratio","","","-0.04","-0.86","0.18","0.12","0.03","0.07000000000000001","0.09","0.09","0.09"
"revenue_growth","","-0.01","","0.05","-0.48","0.05","-0.26","-0.05","0.14","0.17",""
"gross_profit_growth","","0.05","0.17","0.02","-0.39","0.13","-0.27","","0.13","0.2",""
"ebitda_growth","","-0.04","0.04","-0.15","-0.21","0.1","-0.32","-0.03","0.13","0.19",""
"operating_income_growth","","","0.28","0.23","-0.31","0.2","-0.3","0.04","0.18","0.24",""
"pretax_income_growth","","0.62","1.26","0.14","-0.09","-0.51","-0.19","0.89","0.87","0.61",""
"net_income_growth","","-2.2","-1.92","0.92","9.68","-0.27","-0.44","-0.01","0.82","0.63",""
"eps_diluted_growth","","-2.58","-1.59","0.88","5.64","-0.21","-0.43","","0.88","0.65",""
"shares_diluted_growth","","","","0.03","0.12","-0.08","-0.05","-0.01","-0.03","-0.01",""
"cash_and_equiv_growth","","","0.37","0.15","0.06","-0.31","0.02","-0.55","0.1","-0.23",""
"ppe_growth","","","0.01","0.02","0.02","-0.54","0.04","-0.05","-0.05","0.01",""
"total_assets_growth","","","-0.45","-0.07000000000000001","","-0.06","-0.35","-0.11","","0.02",""
"total_equity_growth","","","-0.64","-0.04","0.13","-0.18","-0.22","-0.02","0.03","0.12",""
"cfo_growth","","-0.05","-0.9399999999999999","-1.41","6.56","1.12","-0.98","48.89","0.63","0.23",""
"capex_growth","","0.03","0.05","0.47","-0.29","0.17","0.58","0.25","0.03","-0.13",""
"fcf_growth","","-0.12","-3.56","0.38","0.13","0.67","-0.43","1.97","1.16","0.26",""
"shares_eop","438.52","438.52","438.52","481.417","483.271","432.855","432.906","421.692","412.155","409.914","408.18"
"dividends","","","0.09","0.24","0.24","0.12","0.02","0.04","0.1","0.17","0.18"
"price_to_earnings","","","-6.62","-135.9","9.73","21.73","47.34","52.03","34.63","29","32.49"
"price_to_book","","","1.23","2.07","1.13","2.24","3.51","3.89","4.58","5.57","6.93"
"price_to_sales","","","0.5","0.78","0.92","1.44","2.35","2.7","2.87","3.34","4.07"
"price_to_tangible_book","","","-5.92","-15.4","56.25","-88.03","-10.73","-11.54","-16.44","-39.76","-57.38"
"price_to_fcf","","","-6.05","-15.84","-11.33","-56.73","-47.89","53.69","30.08","32.53","34.16"
"market_cap","","","6231.3692","10056.80113","6243.86132","10211.04945","12355.13724","13422.45636","16243.02855","22184.54568","27945.64869"
"period_end_price","","","14.21","20.89","12.92","23.59","28.54","31.83","39.41","54.12","54.12"
