"book_value","","-467","-475","-196","-114","-65","221","1015","1434","1618","2092","3180","3196","3216","3294"
"tangible_book_value","","-3106","-3058","-2686","-2564","-2410","-3385","-3046","-2850","-6213","-5578","-4254","-3489","-3468","-3295"
"roa","","-0.11","","0.01","0.01","0.02","0.04","0.04","0.06","0.03","0.03","0.04","0.04","0.04","0.03"
"roe","","1.28","","-0.17","-0.41","-0.96","3.03","0.55","0.41","0.26","0.3","0.28","0.24","0.19","0.15"
"roic","","-0.14","","0.01","0.02","0.02","0.05","0.05","0.07000000000000001","0.04","0.04","0.06","0.06","0.05","0.04"
"roce","","0.11","0.08","0.09","0.08","0.09","0.11","0.11","0.1","0.07000000000000001","0.09","0.09","0.09","0.08","0.08"
"rotce","","0.27","0.18","0.2","0.17","0.2","0.24","0.24","0.23","0.16","0.18","0.19","0.17","0.16","0.15"
"gross_margin","0.14","0.14","0.16","0.17","0.15","0.18","0.2","0.2","0.18","0.18","0.21","0.18","0.16","0.18","0.18"
"ebitda_margin","0.11","0.13","0.15","0.16","0.14","0.16","0.18","0.18","0.17","0.16","0.18","0.16","0.14","0.16","0.16"
"operating_margin","0.04","0.06","0.07000000000000001","0.09","0.07000000000000001","0.09","0.09","0.11","0.1","0.09","0.11","0.1","0.09","0.09","0.09"
"pretax_margin","-0.04","-0.08","","0.02","0.01","0.02","0.05","0.06","0.06","0.06","0.06","0.07000000000000001","0.06","0.06","0.05"
"net_income_margin","-0.03","-0.07000000000000001","","0.01","0.01","0.02","0.04","0.05","0.06","0.05","0.05","0.05","0.05","0.05","0.04"
"fcf_margin","-0.03","0.04","0.05","0.05","0.06","0.09","0.09","0.1","0.09","0.09","0.08","0.07000000000000001","0.06","0.07000000000000001","0.07000000000000001"
"assets_to_equity","","-11.17","-10.75","-26.2","-46.07","-77.34999999999999","34.63","8.35","6.37","10.18","7.98","5.62","5.31","5.16","4.85"
"equity_to_assets","","-0.09","-0.09","-0.04","-0.02","-0.01","0.03","0.12","0.16","0.1","0.13","0.18","0.19","0.19","0.21"
"debt_to_equity","","-9.91","-9.41","-20.13","-34.23","-56.69","26.04","5.56","4.08","7.02","5.12","3.12","3.03","2.96","2.8"
"debt_to_assets","","0.89","0.88","0.77","0.74","0.73","0.75","0.67","0.64","0.6899999999999999","0.64","0.5600000000000001","0.57","0.57","0.58"
"revenue_per_share","49.13","52.64","42.33","38.89","40.81","39.55","51.91","53.51","58.2","65.95999999999999","86.67","100.14","109.15","102.96","101.25"
"ebitda_per_share","5.56","7.01","6.31","6.2","5.79","6.25","9.1","9.630000000000001","9.869999999999999","10.81","15.57","15.89","15.69","16.25","16.13"
"operating_income_per_share","1.9","3.04","3.16","3.35","2.85","3.41","4.9","5.7","5.89","6.26","9.31","9.710000000000001","9.529999999999999","9.6","9.119999999999999"
"pretax_income_per_share","-1.87","-3.99","0.04","0.71","0.55","0.99","2.46","3.39","3.53","3.64","5.28","6.54","7.03","6.03","4.82"
"fcf_per_share","-1.28","1.93","2.21","1.88","2.59","3.7","4.55","5.32","4.96","5.96","7.01","6.54","6.6","7.53","6.29"
"book_value_per_share","","-5.39","-4.22","-1.64","-0.9399999999999999","-0.53","1.77","7.65","10.61","12.02","15.48","22.99","24.07","26.15","27.87"
