"net_income_margin","-0.14","-0.06","0.27","0.23","0.25","-0.41","-0.48"
"fcf_margin","-0.03","0.05","0.57","0.44","0.59","0.25","-0.09"
"assets_to_equity","3.65","4","8.210000000000001","3.52","2.52","1.88","1.86"
"equity_to_assets","0.27","0.25","0.12","0.28","0.4","0.53","0.54"
"debt_to_equity","2.3","2.7","3.82","1.05","0.64","0.76","0.71"
"debt_to_assets","0.63","0.68","0.46","0.3","0.25","0.41","0.38"
"revenue_per_share","1.39","1.61","9.83","3.1","3.46","2.19","2.08"
"ebitda_per_share","0.45","0.54","4.38","2.24","2.37","0.15",""
"operating_income_per_share","0.2","0.27","3.49","2.11","2.22","-0.22","-0.39"
"pretax_income_per_share","-0.19","-0.07000000000000001","2.83","2.06","2.16","4.68","4.54"
"fcf_per_share","-0.04","0.08","5.58","1.37","2.04","0.5600000000000001","-0.18"
"book_value_per_share","1.66","1.63","5.35","2.12","3.55","5.99","5.87"
"tangible_book_per_share","-3.31","-3.12","-8.550000000000001","1.07","1.48","1.84","1.79"
"payout_ratio","","","","","","",""
"revenue_growth","","0.16","0.98","1.81","0.1","-0.67",""
"gross_profit_growth","","0.21","1.68","2.22","0.08","-0.8",""
"ebitda_growth","","0.22","1.62","3.55","0.05","-0.97",""
"operating_income_growth","","0.4","3.15","4.39","0.04","-1.05",""
"pretax_income_growth","","0.65","14.96","5.5","0.04","0.12",""
"net_income_growth","","0.52","10.06","1.37","0.21","-1.54",""
"eps_diluted_growth","","0.52","25.84","-0.34","0.07000000000000001","-1.54",""
"shares_diluted_growth","","","-0.68","7.92","-0.01","-0.48",""
"cash_and_equiv_growth","","0.13","8.56","1.33","0.15","-0.09",""
"ppe_growth","","1.22","0.07000000000000001","-0.06","0.22","0.91",""
"total_assets_growth","","0.07000000000000001","1.2","0.51","0.19","-0.35",""
"total_equity_growth","","-0.02","0.07000000000000001","2.52","0.66","-0.13",""
"cfo_growth","","130.65","5.31","1.42","0.45","-0.76",""
"capex_growth","","-3.84","1.53","-2.57","-0.12","-2.3",""
"fcf_growth","","2.87","22.15","1.2","0.47","-0.86",""
"shares_eop","88.96599999999999","88.96599999999999","96.64700000000001","131.488","131.692","132.228","132.83"
"dividends","","","","","","",""
"price_to_earnings","","","35.26","30.26","8.56","-7.28","-8.779999999999999"
"price_to_book","","","17.52","10.1","2.08","1.1","1.48"
"price_to_sales","","","9.539999999999999","6.89","2.13","3","4.2"
"price_to_tangible_book","","","-10.97","20.03","4.99","3.57","4.85"
"price_to_fcf","","","16.81","15.55","3.62","11.78","-47.12"
"market_cap","","","2710.94835","5509.3472","1884.51252","866.0934","1150.11885"
"period_end_price","","","28.05","41.9","14.31","6.55","6.55"
