"gross_profit_growth","","4.76","0.39","1.14","0.04","-0.02","0.03","0.04","0.16","0.02","0.05","0.01","0.01"
"ebitda_growth","","2.62","-0.66","28.34","0.2","-0.15","0.15","0.36","0.15","0.28","-0.02","-0.01","-0.01"
"operating_income_growth","","-13.28","-0.37","1.62","0.51","-0.75","3.08","0.53","0.66","0.53","-0.11","-0.02","-0.02"
"pretax_income_growth","","35.21","-2.21","0.61","0.14","-0.98","1.06","10.48","0.88","0.86","-0.08","-0.18","-0.18"
"net_income_growth","","20.93","-1.71","0.59","0.26","1.12","1.83","2.56","0.82","0.9","-0.07000000000000001","-0.14","-0.14"
"eps_diluted_growth","","20.99","-1.73","0.59","0.26","1.12","1.91","2.48","0.84","0.84","-0.16","-0.02","-0.02"
"shares_diluted_growth","","","","","","","-0.01","","","-0.18","0.12","0.09","0.09"
"cash_and_equiv_growth","","","2.67","-0.49","1.1","-0.45","0.38","-0.49","2.65","0.6899999999999999","-0.84","-0.59","-0.59"
"ppe_growth","","","1.65","-0.02","-0.03","-0.06","-0.08","0.53","0.02","-0.01","","0.02","0.02"
"total_assets_growth","","","1.74","-0.07000000000000001","","-0.08","-0.05","0.19","0.08","0.06","-0.07000000000000001","",""
"total_equity_growth","","","0.23","-0.26","-0.15","0.02","0.04","0.57","-0.42","1.28","-0.47","0.71","0.71"
"cfo_growth","","0.52","-4.34","6.46","1.01","-0.44","0.66","0.13","1.05","-0.1","-0.19","-0.07000000000000001","-0.07000000000000001"
"capex_growth","","-3.47","-1.56","-1.93","-0.47","-0.09","0.12","-0.08","-0.11","0.01","-0.34","0.06","0.06"
"fcf_growth","","-21.76","-5.25","0.88","7.83","-2.33","1.62","0.32","4.3","-0.16","-0.63","-0.1","-0.1"
"shares_eop","583.7","583.7","583.7","583.7","583.7","583.7","580.7","479.027","465.565","488.264","569.668","576.048","577.41"
"dividends","","","","","","","","","0.2","0.44","0.48","0.48","0.48"
"price_to_earnings","","","","","","","","","8.85","8.789999999999999","7.48","9.01","9.01"
"price_to_book","","","","","","","","","5.68","4.71","7.03","4.25","4.25"
"price_to_sales","","","","","","","","","0.11","0.2","0.15","0.15","0.15"
"price_to_tangible_book","","","","","","","","","-3.83","-30.85","-5.51","-13.16","-13.16"
"price_to_fcf","","","","","","","","","3.31","7.46","16.18","18.6","18.6"
"market_cap","","","","","","","","","7528.18605","14232.8956","11324.99984","11682.25344","11682.25344"
"period_end_price","","","","","","","","","16.17","29.15","19.88","20.28","20.28"
