"ppe_growth","","","-0.12","","","0.15","0.57","0.58","-0.01","0.6","0.09","0.02",""
"total_assets_growth","","","0.01","0.11","0.03","0.04","0.4","0.06","0.08","0.51","0.08","0.12",""
"total_equity_growth","","","-0.05","-0.04","0.06","0.02","0.08","0.08","0.17","0.21","0.18","0.33",""
"cfo_growth","","1.24","1.91","-0.22","0.37","0.47","0.48","0.63","0.32","0.13","0.23","0.71",""
"capex_growth","","-13.37","0.12","-0.06","-0.05","-0.84","-1.09","0.16","0.11","-0.44","-0.38","0.16",""
"fcf_growth","","1.11","4.46","-0.28","0.47","0.4","0.31","0.98","0.4","0.09","0.21","0.87",""
"shares_eop","38.1","38.1","38.1","37.682","37.815","35.587","34.574","33.49","33.019","32.927","31.643","31.776","31.82"
"dividends","","","","","","","","","","","","",""
"price_to_earnings","","","","14.68","18.54","17.04","11.55","18.07","24.61","28.04","8.91","19.36","22.23"
"price_to_book","","","","1.27","1.38","2.7","1.45","2.99","4.51","5.55","2.57","4.64","5.17"
"price_to_sales","","","","0.72","0.77","1.41","0.65","1.32","2.24","2.61","0.99","2.29","2.69"
"price_to_tangible_book","","","","-8.9","-17.91","-23.66","-3.17","-8.710000000000001","-24.07","-9.109999999999999","-7.59","-169.96","172.32"
"price_to_fcf","","","","26.86","21.25","30.46","13.47","15.1","19.03","26.15","11.81","15.14","17.75"
"market_cap","","","","1159.47514","1346.214","2695.35938","1555.83","3452.1492","6078.13752","9084.888569999999","4951.81307","11892.48576","14023.14714"
"period_end_price","","","","30.77","35.6","75.73999999999999","45","103.08","184.08","275.91","156.49","374.26","374.26"
