"ebitda_margin","-0.12","-0.02","","0.16","0.12","0.08","0.25","0.32","0.3","0.37","0.52","0.55","0.5","0.42","0.42","0.34","0.27","0.36","0.39","0.36","0.47","0.57","0.47","0.43"
"operating_margin","-0.12","-0.02","","0.09","0.07000000000000001","0.04","0.22","0.29","0.26","0.27","0.45","0.48","0.43","0.34","0.31","0.16","0.06","0.16","0.2","0.15","0.33","0.5","0.34","0.28"
"pretax_margin","-0.13","-0.05","-0.02","0.07000000000000001","0.05","0.03","0.21","0.3","0.27","0.17","0.43","0.46","0.4","0.46","0.25","-0.06","-0.03","0.12","0.17","0.11","0.24","0.46","0.34","0.28"
"net_income_margin","-0.06","-0.03","-0.01","0.04","-0.02","0.02","0.14","0.17","0.14","0.09","0.25","0.3","0.27","0.29","0.16","-0.08","0.09","0.07000000000000001","0.11","0.08","0.14","0.3","0.23","0.19"
"fcf_margin","","","-0.02","0.19","0.04","0.07000000000000001","0.21","0.13","0.17","0.24","0.31","0.31","0.12","-0.08","-0.29","-0.43","0.29","0.25","0.26","0.22","0.36","0.3","0.34","0.28"
"assets_to_equity","","1.78","1.93","1.93","1.6","1.65","1.67","1.77","1.43","1.98","1.82","1.62","1.96","2.46","2.89","2.33","2.01","2.21","2.16","2.15","2.05","1.7","1.72","1.73"
"equity_to_assets","","0.5600000000000001","0.52","0.52","0.63","0.6","0.6","0.57","0.7","0.51","0.55","0.62","0.51","0.41","0.35","0.43","0.5","0.45","0.46","0.47","0.49","0.59","0.58","0.58"
"debt_to_equity","","","","0.32","0.01","0.01","","","","0.44","0.33","0.26","0.57","1","1.26","0.89","0.7","0.82","0.74","0.74","0.6","0.4","0.37","0.39"
"debt_to_assets","","","","0.17","","","","","","0.22","0.18","0.16","0.29","0.41","0.44","0.38","0.35","0.37","0.34","0.34","0.29","0.24","0.22","0.23"
"revenue_per_share","4.22","3.69","5.05","6","7.16","7.38","9.720000000000001","13.9","10.6","12.13","17.42","18.87","18.5","18.48","18.25","15.81","17.66","18.94","20.71","19.16","30.24","54.78","34.22","31.76"
"ebitda_per_share","-0.49","-0.07000000000000001","-0.02","0.9399999999999999","0.86","0.6","2.42","4.44","3.17","4.49","9.09","10.38","9.300000000000001","7.75","7.62","5.43","4.78","6.89","8.16","6.92","14.21","31.44","16.1","13.79"
"operating_income_per_share","-0.49","-0.07000000000000001","-0.02","0.54","0.5","0.26","2.12","4.08","2.76","3.28","7.9","9.09","7.92","6.22","5.59","2.52","1","3.09","4.21","2.78","10.1","27.28","11.62","9"
"pretax_income_per_share","-0.54","-0.17","-0.12","0.4","0.34","0.19","2.02","4.17","2.83","2.1","7.56","8.75","7.47","8.52","4.48","-0.97","-0.53","2.34","3.48","2.15","7.14","24.95","11.6","8.99"
"fcf_per_share","","","-0.1","1.13","0.31","0.52","2.08","1.8","1.85","2.91","5.39","5.78","2.21","-1.47","-5.29","-6.78","5.04","4.71","5.28","4.29","10.92","16.67","11.66","8.99"
"book_value_per_share","","2.69","2.67","0.24","2.8","2.83","4.25","4.79","7.09","13.56","14.09","19.42","18.37","17.81","18.58","27.85","28.58","24.51","25.44","26.04","27.92","38.46","43.2","42.51"
"tangible_book_per_share","","2.69","2.67","0.23","2.79","2.83","4.24","4.79","7.09","7.18","8.039999999999999","12.88","11.14","9.5","7.8","17.24","17.89","13.96","14.27","14.52","18.04","28.15","27.55","26.42"
