"cfi_investment_net","","","","","-209.319","84.491","-10.055","-73.13","95.762","68.154","0.18","0.18"
"cfi_intangibles_net","","","","","","","","","","","",""
"cfi_other","-110.653","-202.651","225.792","16.495","1.155","0.10099999999998","-0.17000000000005","-1.4210854715202E-14","","4.884981308350701E-15","",""
"cf_cfi","-121.984","-212.5","179.553","-1.653","-218.584","6.459","-33.144","-99.748","-273.914","-3.004","-70.40600000000001","-70.40600000000001"
"cff_common_stock_net","","","","193.565","75.425","-69.563","-29.641","86.836","-304.793","-48.659","-24.952","-24.952"
"cff_pfd_net","","","","","","","","","","","",""
"cff_debt_net","","","-3.047","-41.256","-19.107","-2.464","-10.735","-4.176","-0.28","-3.027","",""
"cff_dividend_paid","-1.075","-2.166","-114.297","-55.293","-52.081","-66.928","-80.655","-92.006","-114.806","-140.384","-148.454","-148.454"
"cff_other","-2.189","-0.329","3.134","-16.848","-229.548","-97.18300000000001","-31.108","-17.477","-39.181","-48.392","-77.179","-77.179"
"cf_cff","-3.264","-2.495","-114.21","80.16800000000001","-225.311","-236.138","-152.139","-26.823","-459.06","-240.462","-250.585","-250.585"
"ebitda","108.888","134.162","133.899","190.848","222.318","233.572","246.892","423.385","661.401","399.959","391.397","391.397"
"capex","-2.241","-4.671","-9.385","-14.423","-7.719","-6.726","-20.722","-14.148","-8.68","-50.731","-66.73","-66.73"
"fcf","162.77","191.836","2.336","237.597","242.928","217.548","266.947","565.689","727.924","85.542","261.728","261.728"
"book_value","714.938","825.888","653.5549999999999","730.455","852.813","891.329","984.3819999999999","1383.561","1443.705","1613.297","1836.75","1836.75"
"tangible_book_value","72.21599999999999","173.082","-63.813","15.112","129.503","96.72499999999999","171.538","517.34","125.93","322.143","511.814","511.814"
"roa","","0.07000000000000001","0.06","0.09","0.12","0.11","0.12","0.15","0.16","0.09","0.09","0.09"
"roe","","0.1","0.09","0.16","0.22","0.18","0.2","0.26","0.31","0.17","0.16","0.16"
"roic","","0.1","0.09","0.14","0.21","0.18","0.18","0.23","0.27","0.14","0.13","0.13"
"roce","","0.16","0.15","0.2","0.22","0.23","0.22","0.29","0.37","0.18","0.17","0.17"
"rotce","","0.73","0.89","1.06","0.78","1.1","0.92","0.73","1.07","0.59","0.42","0.42"
"gross_margin","0.3","0.3","0.33","0.33","0.34","0.36","0.36","0.36","0.38","0.37","0.37","0.37"
"ebitda_margin","0.18","0.2","0.19","0.22","0.23","0.22","0.21","0.28","0.29","0.22","0.2","0.2"
"operating_margin","0.17","0.19","0.18","0.21","0.22","0.2","0.2","0.27","0.27","0.19","0.19","0.19"
"pretax_margin","0.18","0.19","0.18","0.2","0.23","0.21","0.2","0.27","0.27","0.18","0.2","0.2"
"net_income_margin","0.1","0.12","0.1","0.12","0.18","0.15","0.16","0.21","0.19","0.14","0.15","0.15"
"fcf_margin","0.27","0.28","","0.27","0.25","0.2","0.23","0.37","0.32","0.05","0.14","0.14"
"assets_to_equity","1.48","1.49","1.64","1.9","1.66","1.6","1.7","1.75","2","1.84","1.73","1.73"
"equity_to_assets","0.67","0.67","0.61","0.53","0.6","0.63","0.59","0.57","0.5","0.54","0.58","0.58"
"debt_to_equity","","","0.12","0.04","0.01","0.01","0.16","0.13","0.14","0.23","0.23","0.23"
"debt_to_assets","","","0.07000000000000001","0.02","0.01","0.01","0.09","0.07000000000000001","0.07000000000000001","0.13","0.13","0.13"
"revenue_per_share","9.800000000000001","11.26","10.93","13.1","14.53","16.47","17.64","22.21","33.25","26.77","28.09","28.09"
"ebitda_per_share","1.8","2.22","2.11","2.87","3.35","3.55","3.76","6.17","9.69","5.92","5.74","5.74"
"operating_income_per_share","1.7","2.13","1.99","2.73","3.23","3.33","3.49","5.94","8.98","5.06","5.32","5.32"
"pretax_income_per_share","1.74","2.19","1.98","2.68","3.28","3.41","3.59","5.96","8.85","4.79","5.73","5.73"
"fcf_per_share","2.69","3.17","0.04","3.57","3.66","3.3","4.06","8.24","10.66","1.27","3.84","3.84"
"book_value_per_share","11.82","13.66","10.3","10.97","12.86","13.54","14.98","20.15","21.15","23.87","26.95","26.95"
"tangible_book_per_share","1.19","2.86","-1.01","0.23","1.95","1.47","2.61","7.53","1.84","4.77","7.51","7.51"
"payout_ratio","","","0.27","0.44","0.31","0.45","0.44","0.29","0.27","0.5600000000000001","0.54","0.54"
"revenue_growth","","0.15","0.02","0.26","0.1","0.13","0.07000000000000001","0.32","0.49","-0.2","0.06","0.06"
"gross_profit_growth","","0.16","0.13","0.25","0.13","0.2","0.07000000000000001","0.31","0.55","-0.23","0.06","0.06"
"ebitda_growth","","0.23","","0.43","0.16","0.05","0.06","0.71","0.5600000000000001","-0.4","-0.02","-0.02"
"operating_income_growth","","0.25","-0.02","0.44","0.18","0.02","0.05","0.78","0.5","-0.44","0.06","0.06"
"pretax_income_growth","","0.25","-0.05","0.42","0.22","0.03","0.05","0.74","0.48","-0.46","0.21","0.21"
"net_income_growth","","0.3","-0.13","0.55","0.59","-0.08","0.16","0.7","0.4","-0.42","0.1","0.1"
"eps_diluted_growth","","0.3","-0.17","0.48","0.6","-0.07000000000000001","0.16","0.63","0.41","-0.41","0.09","0.09"
"shares_diluted_growth","","","0.05","0.05","","-0.01","","0.04","-0.01","-0.01","0.01","0.01"
"cash_and_equiv_growth","","-0.19","0.87","0.8100000000000001","-0.31","0.38","0.33","1.23","-0.02","-0.14","0.01","0.01"
"ppe_growth","","0.03","0.32","0.4","0.06","-0.03","4.72","0.12","0.13","0.88","0.14","0.14"
"total_assets_growth","","0.16","-0.13","0.29","0.02","","0.18","0.45","0.19","0.03","0.07000000000000001","0.07000000000000001"
"total_equity_growth","","0.16","-0.21","0.12","0.17","0.05","0.1","0.41","0.04","0.12","0.14","0.14"
"cfo_growth","","0.19","-0.9399999999999999","20.5","-0.01","-0.11","0.28","1.02","0.27","-0.8100000000000001","1.41","1.41"
"capex_growth","","-1.08","-1.01","-0.54","0.46","0.13","-2.08","0.32","0.39","-4.84","-0.32","-0.32"
"fcf_growth","","0.18","-0.99","100.71","0.02","-0.1","0.23","1.12","0.29","-0.88","2.06","2.06"
"shares_eop","60.462","65.21299999999999","65.304","66.01000000000001","65.792","65.399","65.524","68.197","67.503","68.687","69.095","68.58"
"dividends","","","0.3","0.71","0.8","1.08","1.24","1.3","1.72","2.12","2.2","2.2"
"price_to_earnings","","","23.32","20.99","17.03","18.85","18.58","14.5","13.54","23.64","31.6","31.6"
"price_to_book","","","2.49","3.11","3.44","3.36","3.47","3.28","4.11","3.72","4.82","4.82"
"price_to_sales","","","2.34","2.61","3.05","2.77","2.95","2.97","2.61","3.32","4.63","4.63"
"price_to_tangible_book","","","-25.48","150.48","22.66","31","19.91","8.77","47.06","18.65","17.31","17.31"
"price_to_fcf","","","696.09","9.57","12.08","13.78","12.79","8.02","8.140000000000001","70.25","33.84","33.84"
"market_cap","","","1626.0696","2274.0445","2934.3232","2998.54415","3415.11088","4535.78247","5926.7634","6009.42563","8857.288049999999","8857.288049999999"
"period_end_price","","","24.9","34.45","44.6","45.85","52.12","66.51000000000001","87.8","87.48999999999999","128.19","128.19"
