"book_value_per_share","","-1.68","3.84","9.76","8.74","8.18","7.97","7.81"
"tangible_book_per_share","","-4.57","-16.76","-12.33","-11.97","-11.36","-10.68","-10.5"
"payout_ratio","","","","","","-10","-1.82","-2.63"
"revenue_growth","","-0.01","-0.16","0.21","0.25","0.03","0.04",""
"gross_profit_growth","","-0.01","-0.43","0.22","0.26","","-0.01",""
"ebitda_growth","","0.09","-0.41","0.99","0.25","-0.04","-0.02",""
"operating_income_growth","","0.09","-1.37","1.55","0.84","","-0.1",""
"pretax_income_growth","","0.16","-2.81","0.67","0.8","0.4","-1.98",""
"net_income_growth","","1.04","-2.94","0.79","0.38","0.97","-19.43",""
"eps_diluted_growth","","1.04","-3.34","0.7","0.65","0.9399999999999999","-10",""
"shares_diluted_growth","","","","-0.11","0.17","","",""
"cash_and_equiv_growth","","","0.09","2.57","-0.5","0.18","-0.1",""
"ppe_growth","","","2.76","-0.23","0.86","-0.11","-0.03",""
"total_assets_growth","","","4","0.01","0.08","-0.05","-0.04",""
"total_equity_growth","","","4.78","0.37","0.05","-0.06","-0.02",""
"cfo_growth","","0.14","-1.22","3.91","1.45","0.07000000000000001","-0.16",""
"capex_growth","","0.06","-0.2","-0.76","0.38","-1.84","0.08",""
"fcf_growth","","0.19","-1.53","1.59","4.18","-0.25","-0.21",""
"shares_eop","411.3","411.3","400.55","422.952","431.198","435.718","438.848","442.72"
"dividends","","","","","","0.1","0.2","0.2"
"price_to_earnings","","","","-90.40000000000001","-123.23","-2322.57","-109.25","-121.78"
"price_to_book","","","","2.94","2.36","1.52","1.5","1.32"
"price_to_sales","","","","6.06","4.08","2.4","2.22","1.9"
"price_to_tangible_book","","","","-2.33","-1.72","-1.1","-1.12","-0.98"
"price_to_fcf","","","","127.65","20.69","16.74","20.31","18.2"
"market_cap","","","","10531.5048","8835.247020000001","5341.90268","5134.5216","4444.87868"
"period_end_price","","","","24.9","20.49","12.26","11.7","11.7"
