"net_income_growth","-0.53","1.04","0.12","0.15","0.08","-0.01","0.08","-0.33","-0.21","0.9","0.22","-0.09","0.2","0.1","-0.12","0.04","-0.49","1.52","-0.02","-0.54","1.57","-0.07000000000000001","0.11",""
"eps_diluted_growth","-0.53","1.05","0.14","0.17","0.11","0.01","0.12","-0.31","-0.34","1.18","0.23","-0.06","0.25","0.14","-0.09","0.11","-0.47","1.65","0.01","-0.53","1.66","-0.02","0.14",""
"shares_diluted_growth","-0.02","","-0.02","-0.01","-0.02","-0.02","-0.04","-0.03","0.01","0.02","-0.01","-0.04","-0.05","-0.03","-0.05","-0.07000000000000001","-0.05","-0.03","-0.03","-0.03","-0.02","-0.05","-0.02",""
"cash_and_equiv_growth","-0.15","0.42","-0.44","0.36","-0.09","-0.26","0.67","1.31","-0.19","-0.01","0.52","-0.11","-0.12","0.13","0.03","0.1","0.31","-0.17","-0.11","0.35","-0.34","0.5600000000000001","0.39",""
"loans_gross_growth","0.02","0.06","0.15","0.06","1.15","0.07000000000000001","0.17","-0.2","-0.12","0.47","0.05","0.04","0.03","0.04","0.02","-0.04","0.14","0.09","0.06","-0.2","0.21","0.18","0.13",""
"loans_net_growth","0.01","0.05","0.16","0.06","1.16","0.07000000000000001","0.16","-0.21","-0.13","0.5","0.08","0.05","0.03","0.04","0.03","-0.04","0.14","0.09","0.06","-0.22","0.24","0.18","0.13",""
"total_assets_growth","-0.02","0.04","0.11","0.11","-0.41","0.13","0.17","-0.16","-0.01","0.17","0.05","","","0.04","0.01","-0.01","0.14","0.04","0.05","-0.04","-0.01","0.21","0.14",""
"deposits_growth","0.05","0.26","0.16","-0.06","0.6","-0.39","0.18","-0.03","0.47","0.1","0.22","0.03","0.04","0.04","0.22","-0.04","0.2","0.04","0.05","0.19","-0.03","0.31","0.17",""
"total_equity_growth","0.03","0.15","0.11","0.05","-0.34","","0.05","0.07000000000000001","0.22","0.13","0.16","","0.03","0.06","","-0.01","-0.11","0.22","0.04","","-0.04","0.11","0.14",""
"earning_assets_growth","0.03","0.15","0.04","-0.33","0.61","0.01","0.12","-0.07000000000000001","-0.01","0.19","0.05","","","0.05","0.02","-0.02","0.17","0.04","0.05","-0.04","-0.03","0.24","0.16",""
"shares_eop","1331","1305","1284","1249","1241","1199","1158","1171.06","1192","1197","1164","1105","1064","1023","969","904","858.745","847","810","805","761","743","723","719.3"
"dividends","0.32","0.32","0.38","0.44","0.48","0.57","0.63","0.72","0.72","0.72","0.72","0.8","0.66","1.24","1.13","1.22","1.34","1.48","1.64","1.72","1.72","2.08","2.4","2.5"
"price_to_earnings","31.73","15.12","18.21","17.9","17.1","19.62","15.01","8.050000000000001","22.68","12.66","11.13","14.17","18.01","16.17","13.05","12.46","31.03","11.67","14.92","31.05","15.45","14.61","16.17",""
"price_to_book","3.46","2.91","3.55","3.85","6.05","6.92","5.46","1.83","3.35","3.17","2.92","3.36","4.95","4.6","3.26","3.27","4.67","3.62","4.37","4.23","5.61","4.44","4.83",""
"price_to_sales","1.97","1.78","2.18","2.94","2.85","2.93","2.19","0.77","2","1.86","1.83","2.01","2.94","2.85","2.06","1.83","2.31","2","2.31","2.69","2.89","2.09","2.24",""
"price_to_tangible_book","3.46","2.91","3.55","3.85","6.05","8.19","6.47","2.46","4.25","4.07","3.79","4.32","6.24","5.67","3.93","4.01","5.94","4.26","5.17","5.16","6.85","5.28","5.62",""
"market_cap","41596.412","40396.275","54406.932","61651.889","63861.86","72743.33","60239.16","21723.163","48299.84","51375.24","54905.88","63515.4","96536.72","95179.92","67393.95","66968.32000000001","85281.96595","80736.03999999999","100836.9","97332.55","124499.6","109778.25","135446.82",""
"period_end_price","31.25","30.96","42.37","49.36","51.46","60.67","52.02","18.55","40.52","42.92","47.17","57.48","90.73","93.04000000000001","69.55","74.08","99.31","95.31999999999999","124.49","120.91","163.6","147.75","187.34","187.34"
