"apic","","","","","","143.297","179.666","195.69","222.206","243.528","258.783","273.129","288.686","332.417","382.263","461.494","533.164","600.624","703.693","752.5","782.2","783.4","783.4"
"treasury_stock","","","","","-0.628","-1.209","-1.209","-1.209","-1.209","-37.396","-63.664","-83.45399999999999","-185.906","-340.873","-404.276","-472.536","-489.026","-526.58","-638.736","-767.7","-1169.2","-1169.2","-1169.2"
"other_equity","-100.192","-242.597","","0.010000000000005","0.016999999999996","0.055000000000007","0.056999999999988","0.057999999999993","0.058999999999997","0.057999999999993","0.05699999999996","0.057000000000016","0.052000000000021","0.049999999999898","0.050000000000068","0.052000000000021","0.053000000000111","0.054000000000315","0.055000000000064","0.09999999999990901","0.10000000000014","0.09999999999990901","0.09999999999990901"
"minority_interest_liability","","","","","","","0.107","0.974","2.394","2.838","2.589","-0.068","1.742","0.297","","","","","","","","",""
"total_equity","-100.192","-115.393","","-101.082","56.961","150.066","219.498","289.688","230.039","279.666","275.668","326.401","307.741","275.712","560.236","724.025","969.0650000000001","1167.874","1407.64","1550.2","1338.9","1364.8","1364.8"
"total_liabilities_and_equity","32.602","40.397","","100.589","159.073","235.511","293.348","356.345","310.235","366.104","374.661","438.662","565.006","601.735","820.525","905.436","1154.818","1396.128","1712.552","1887","3210.6","3041.5","3041.5"
"cfo_net_income","-0.182","-6.894","-3.843","33.381","181.826","42.255","31.927","54.022","73.405","64.053","61.938","55.721","74.363","81.5","311.097","124.789","193.543","196.216","240.3","229.6","143.5","81.5","79.09999999999999"
"cfo_da","","","","2.958","3.669","5.263","5.745","5.979","6.584","7.342","9.369","11.421","12.818","15.684","16.817","20.061","21.127","23.487","29.3","35.6","136.1","98.3","96.5"
"cfo_receivables","","","","-4.027","-9.327999999999999","-16.799","-0.7","-9.106999999999999","-11.405","-2.651","-10.13","-9.576000000000001","4.862","-9.9","-21.244","-19.772","10.826","-35.538","-9.9","-76.90000000000001","-151.3","91.90000000000001","89"
"cfo_inventory","","","","-5.231","-4.981","-7.021","-5.588","-3.929","-14.088","-0.916","0.539","-9.452999999999999","-13.434","7.505","-8.955","-24.014","-1.885","-21.257","-94.40000000000001","13.5","-155.9","-69.2","-38.2"
"cfo_prepaid_expenses","","","","","-0.776","-4.974","2.322","-0.636","-2.391","-1.508","1.255","-1.66","3.316","-2.127","1.355","-6.353","","","","","","",""
"cfo_other_working_capital","","","","0.668","7.69","0.983","17.8","-12.064","-8.382999999999999","0.364","4.13","2.095","1.502","14.743","96.759","-84.36199999999999","-1.721","24.42","7.9","31.9","45.4","-93.59999999999999","-74.09999999999999"
"cfo_change_in_working_capital","","","","-8.59","-7.395","-27.811","13.834","-25.736","-36.267","-4.711","-4.206","-18.594","-3.754","10.221","67.91500000000001","-134.501","7.22","-32.375","-96.40000000000001","-31.5","-261.8","-70.90000000000001","-23.3"
"cfo_deferred_tax","","","","-27.679","6.4","2.696","17.648","-3.566","2.62","-1.567","-6.468","-7.92","-0.32","-1.974","10.149","17.276","-8.273999999999999","-5.965","-5","-15.1","-39.3","-35.6",""
"cfo_stock_comp","","","","","","","","10.67","12.3","13.68","14.1","11.67","11.01","10.83","12.5","17.19","27.42","39.24","42.2","44.7","47.7","7","9.300000000000001"
"cfo_other_noncash_items","0.182","6.894","3.843","4.471","9.263999999999999","6.42","9.023999999999999","5.737","2.378","0.16","0.39000000000001","2.805","1.496","0.9450000000000101","0.64699999999999","11.247","-1.509","1.039","0.69999999999996","1.3","3.2","13.8","-22.1"
"cf_cfo","","","","4.541","193.764","28.823","78.178","47.106","61.02","78.95699999999999","75.123","55.103","95.613","117.206","419.125","56.062","239.527","221.642","211.1","264.6","29.4","94.09999999999999","139.5"
"cfi_ppe_net","","","","-6.232","-6.963","-6.966","-6.852","-3.636","-9.561","-5.057","-10.517","-9.428000000000001","-75.06100000000001","-50.393","-19.707","-43.684","-17.126","-68.375","-72.5","-25.5","-52.8","-44","-43.7"
"cfi_acquisitions_net","","","","","","","","-1.981","","","-37.399","","","","-0.2","","-3.922","","-116.1","","-999.7","7.5",""
"cfi_investment_net","","","","","","","","-56.989","56.989","","","","","","","-1.145","","-120","120","","","",""
"cfi_intangibles_net","","","","","","","-2.523","-1.851","-1.937","-2.451","-3.664","-4.374","-3.903","-4.201","-4.644","-3.079","-5.557","-4.117","-7.4","-9.4","-3.5","-43.7","-44.6"
"cfi_other","","","","-2.031","-1.326","-0.187","-0.067","","7.105427357601E-15","8.8817841970013E-16","","","1.4210854715202E-14","","-0.763","","0.453","-5.189","-6.8","-2.6","-1.7","-1","-0.7"
"cf_cfi","","","","-8.263","-8.289","-7.153","-9.442","-64.45699999999999","45.491","-7.508","-51.58","-13.802","-78.964","-54.594","-25.314","-47.908","-26.152","-197.681","-82.8","-37.5","-1057.7","-81.2","-89"
"cff_common_stock_net","","","","1.082","13.791","48.099","9.755000000000001","2.575","10.239","-30.244","-24.626","-16.501","-97.773","-121.867","-30.928","-4.067","26.27","-9.215999999999999","-52.1","-105.7","-393.4","7","9.199999999999999"
"cff_pfd_net","","","","","","","","","","","","","","","","","","","","","","",""
"cff_debt_net","","","","5.1","-8.202","9.917","-30.436","-0.45","-0.06","-0.05","-0.026","-0.132","124.889","59.92","-185","-0.07099999999999999","","","","","948.5","-51.2","-51.5"
"cff_dividend_paid","","","","","-149.703","-37.35","-0.013","","-161.978","","-57.275","","","","","","","","","","","",""
