"operating_income_per_share","7.99","7.2","5.77","2.01","2.86","3.76","4.15","2.06","1.76","1.59","1.79","1.74","1.54","2","1.79","1.9","1.91"
"pretax_income_per_share","-14.83","5.62","1.18","1.14","1.48","3.32","2.72","0.35","0.73","0.97","1.13","1.4","0.29","0.98","1.48","1.43","1.47"
"fcf_per_share","","1.59","4.89","1.68","1.04","0.8100000000000001","0.75","0.66","0.99","0.6899999999999999","2.31","1.13","1.73","2.13","1.48","2.89","1.75"
"book_value_per_share","","45.25","43.69","12.1","26.54","27.3","30.28","16.14","15.61","15.75","15.88","15.41","14.39","14.09","14.22","14.2","14.3"
"tangible_book_per_share","","19.65","17.24","3.26","-0.77","1.3","6.57","3.68","4.18","4.42","4.67","4.75","4.53","4.56","4.58","4.32","4.39"
"payout_ratio","","","","1","3.83","1.36","1.91","19.3","2","50","1.1","0.99","20.76","1.38","0.98","1.06","1.03"
"revenue_growth","","-0.41","0.09","0.01","0.26","0.41","0.15","-0.11","-0.09","0.05","0.03","-0.07000000000000001","-0.11","0.42","0.16","-0.2",""
"gross_profit_growth","","-0.03","0.11","0.09","0.53","0.28","0.13","0.02","-0.08","-0.04","0.05","0.01","-0.07000000000000001","0.14","-0.03","0.05",""
"ebitda_growth","","","-0.11","0.14","0.6","0.42","0.19","0.01","-0.1","-0.05","0.08","0.01","-0.11","0.18","-0.07000000000000001","0.05",""
"operating_income_growth","","-0.1","-0.2","0.26","0.82","0.5","0.21","-0.04","-0.13","-0.1","0.12","-0.01","-0.11","0.3","-0.11","0.05",""
"pretax_income_growth","","1.38","-0.79","2.52","0.66","1.56","-0.1","-0.75","1.12","0.32","0.16","0.26","-0.79","2.36","0.5","-0.04",""
"net_income_growth","","1.14","-1.08","15.49","-0.47","2.79","-0.14","-0.75","1.8","-0.74","7.79","0.36","-0.95","13.99","0.43","-0.06",""
"eps_diluted_growth","","1.14","-1.08","4.52","-0.53","2.29","-0.23","-0.89","1.5","-0.96","65","0.45","-0.95","14.6","0.44","-0.05",""
"shares_diluted_growth","","","","2.62","0.28","0.14","0.1","0.93","0.02","","-0.01","0.02","","","","-0.01",""
"cash_and_equiv_growth","","","2.03","-0.18","0.74","-0.16","-0.47","-0.27","1.99","-0.61","11.42","-0.9399999999999999","5.4","-0.04","-0.35","-0.89",""
"ppe_growth","","","0.02","0.05","0.73","0.16","0.08","0.05","-0.05","0.04","-0.06","-0.04","-0.02","-0.01","","0.05",""
"total_assets_growth","","","0.05","0.06","1.22","0.1","0.1","0.01","-0.05","-0.02","","-0.06","-0.03","-0.02","","0.01",""
"total_equity_growth","","","-0.03","","1.81","0.17","0.22","0.03","-0.02","0.01","","-0.01","-0.07000000000000001","-0.02","0.01","-0.01",""
"cfo_growth","","","0.21","0.24","0.19","0.47","0.08","0.19","-0.1","-0.03","0.1","-0.06","-0.04","0.25","-0.13","0.31",""
"capex_growth","","","0.25","-0.23","-0.59","-0.76","-0.1","-0.07000000000000001","0.34","-0.2","1.03","-27.05","0.71","-0.37","-0.85","0.98",""
"fcf_growth","","","2.07","0.24","-0.21","-0.11","0.02","0.7","0.52","-0.31","2.35","-0.5","0.53","0.24","-0.31","0.93",""
"shares_eop","195.467","195.467","195.467","801.026","1035.67","1030.68","2125.15","2229.22","2230.1","2217.11","2262.17","2264.94","2264.26","2267.39","2247.68","2219.73","2219.38"
"dividends","","","","0.74","1.34","1.56","1.7","1.93","0.5","0.5","0.73","0.95","1.04","1.07","1.1","1.13","1.13"
"price_to_earnings","","","","43.38","116.16","31.1","87.64","131.46","65.23","218.92","21.62","21.89","260.1","20.16","15.95","16.38","16.56"
"price_to_book","","","","3.01","1.52","1.31","2.61","0.9399999999999999","1.33","1.14","0.99","1.37","0.95","1.13","1.27","1.23","1.28"
"price_to_sales","","","","3.24","3.67","2.64","5.54","2.31","3.54","2.92","2.46","3.63","2.65","2.17","2.12","2.55","2.66"
"price_to_tangible_book","","","","11.16","-52.05","27.63","12.04","4.13","4.95","4.06","3.36","4.46","3.02","3.48","3.93","4.06","4.18"
"price_to_fcf","","","","21.67","38.93","44.17","105.16","22.84","20.94","26.17","6.79","18.73","7.91","7.44","12.12","6.06","10.46"
"market_cap","","","","25769.00642","36590.2211","37104.48","89915.0965","33259.9624","46185.371","40063.1777","34792.1746","47948.7798","30952.4342","35960.8054","40638.0544","39156.0372","40703.2458"
"period_end_price","","","","32.17","35.33","36","42.31","14.92","20.71","18.07","15.38","21.17","13.67","15.86","18.08","17.64","17.64"
