"cfo_change_in_working_capital","176.1","-75.2","-28.3","-16.2","-70.5","-132.9","-41.8","101.8","-47.1","-44.2","-86","7.8","-378.2","-474.5","403.2","226.8"
"cfo_deferred_tax","-23.7","27.1","-62.4","-4","-12.7","0.3","-13.6","-25.8","-18.7","2.8","-7.5","-14.6","1.7","14.8","-26.1","-24.7"
"cfo_stock_comp","7.8","11.7","15.7","26.9","26.1","29.7","27.6","32","43","36.1","30.5","47.6","50.2","50.2","34.2","34.4"
"cfo_other_noncash_items","19.1","-1.3","173.5","55.1","33.6","111","26.4","6.5999999999999","20.1","69.90000000000001","116.2","67","53.5","97.5","71.2","72.59999999999999"
"cf_cfo","269.3","138.9","175.4","282.8","297.8","266.2","429.2","650.5","600.3","604","637.2","825.7","688.7","566.3","1055.8","908.4"
"cfi_ppe_net","11.3","2.6","-68.5","-75","-96.7","-127.5","-128.5","-149.3","-165","-150.1","-131.8","-150.5","-214.2","-246.1","-256.5","-278.5"
"cfi_acquisitions_net","","","-6","-19.5","-302","-147.3","-652.8","-239.7","-123.1","-465.6","","-715.2","5.2","-217.6","-784.1","-889.3"
"cfi_investment_net","","","","","","","","","","-28.7","","-59.4","","","",""
"cfi_intangibles_net","","","","","","","","","","","","","","","",""
"cfi_other","-43.3","-58.3","3.5","7.8","2","123.7","14.7","3.9","0.40000000000003","10.1","4.2","1.6","1.9","8.199999999999999","2.8","2.7999999999999"
"cf_cfi","-32","-55.7","-71","-86.7","-396.7","-151.1","-766.6","-385.1","-287.7","-634.3","-127.6","-923.5","-207.1","-455.5","-1037.8","-1165"
"cff_common_stock_net","","","","-8.800000000000001","-52.1","-439.8","-51.7","-424.5","-214.8","-694.6","-100","-187.6","-447.7","-580.1","-150","-150"
"cff_pfd_net","","","","","","","","","","","","","","","",""
"cff_debt_net","-3.9","-102","482.6","-84.90000000000001","31.3","313.8","499.7","258.9","75","826.2","-150.7","385","135","-37.1","-4.9","370.1"
"cff_dividend_paid","","","-548.9","","-49.9","-77.40000000000001","-89.5","-98.2","-110.3","-115.2","-123","-133.3","-143","-145.6","-116.8","-117.4"
"cff_other","-217.9","20.6","22.8","109.4","74.8","43.4","40.3","13.4","2.8421709430404E-14","-23.2","-16","47.5","27.1","835.3","0.39999999999998","4.0000000000001"
"cf_cff","-221.8","-81.40000000000001","-43.5","15.7","4.1","-160","398.8","-250.4","-250.1","-6.8","-389.7","111.6","-428.6","72.5","-271.3","106.7"
"ebitda","202.3","318","193","262.4","437.4","509.3","627.8","769.4","836.3","838","875.5","755.7","1016.6","1007","851.3","888.8"
"capex","11.3","2.6","-68.5","-75","-96.7","-127.5","-128.5","-149.3","-165","-150.1","-131.8","-150.5","-214.2","-246.1","-256.5","-278.5"
"fcf","280.6","141.5","106.9","207.8","201.1","138.7","300.7","501.2","435.3","453.9","505.4","675.2","474.5","320.2","799.3","629.9"
"book_value","-159.3","-54.9","2124.5","2384.7","2653.1","2263.1","2453.8","2363","2601.1","2180","2427.8","2775.5","3064.8","2086.9","2293.4","2280.8"
"tangible_book_value","-2333.2","-2218.6","55","319.7","590.4","138.8","-298.2","-577.8","-473.3","-1147.1","-831.3","-1039.6","557.8","-554.6","-968.1","-1062.6"
"roa","","0.02","-0.01","0.03","0.06","0.04","0.07000000000000001","0.08","0.09","0.07000000000000001","0.07000000000000001","0.08","0.1","0.1","0.06","0.07000000000000001"
"roe","","-0.6","-0.03","0.05","0.09","0.06","0.13","0.17","0.19","0.16","0.19","0.21","0.26","0.27","0.18","0.19"
"roic","","-0.78","-0.03","0.05","0.08","0.05","0.1","0.11","0.12","0.09","0.09","0.11","0.14","0.13","0.08","0.08"
"roce","","0.06","0.02","0.05","0.1","0.12","0.14","0.15","0.16","0.14","0.14","0.1","0.13","0.14","0.13","0.13"
