"total_current_assets","","413.4","518.1","1210.2","1243.2","1227.5","1849.8","1489.8","1516.6","1516.6"
"equity_and_other_investments","","","","","","","","","",""
"ppe_gross","","780.6","846.7","874.5","1690.4","1261","1188.5","1072.5","1079.3","1079.3"
"accumulated_depreciation","","-336.6","-504.8","-563.9","-587.2","-451.8","-452.6","-503.5","-586.3","-586.3"
"ppe_net","","444","341.9","310.6","1103.2","809.2","735.9","569","493","493"
"intangible_assets","","24.2","17","14.7","47.4","33.5","53.6","88.3","58.1","58.1"
"goodwill","","96","98.90000000000001","96.5","234.5","236.9","356.6","403.3","402.2","402.2"
"other_lt_assets","","26.6","44","62.1","70.90000000000001","80.09999999999999","95.400000000001","559.7","513.6","513.6"
"total_assets","","1004.2","1019.9","1694.1","2699.2","2387.2","3091.3","3110.1","2983.5","2983.5"
"accounts_payable","","15.5","31.9","33.3","40.7","18.7","25.7","38.6","38.5","38.5"
"tax_payable","","51.6","70.09999999999999","75.7","92.2","85.90000000000001","77.40000000000001","76.40000000000001","60.3","60.3"
"current_accrued_liabilities","","35.3","45.1","47.8","69.7","70.8","63.4","63.5","94.90000000000001","94.90000000000001"
"st_debt","","","","","","","","","",""
"current_deferred_revenue","","353","417.9","485","554.2","610.5","671.5","702.6","725","725"
"current_deferred_tax_liability","","","","","","","","","",""
"other_current_liabilities","","52.3","70.7","121.9","101.4","113.6","139.1","131.7","109.2","109.2"
"total_current_liabilities","","635.3","738.4","837.5","1014.8","1087.8","1175.8","1196.5","1201.5","1201.5"
"lt_debt","","","","","","","1370.3","1374","1377.8","1377.8"
"noncurrent_capital_leases","","129.6","71.59999999999999","89.90000000000001","850.1","931.2","799.7","736.9","479.2","479.2"
"pension_liabilities","","","","","","","","","",""
"noncurrent_deferred_revenue","","72.5","69.8","","","","","","",""
"other_lt_liabilities","","44","37.2","89.90000000000001","25.9","34.4","39.4","112.1","90.8","90.8"
"total_liabilities","","881.4","917","1017.3","1890.8","2053.4","3385.2","3419.5","3149.3","3149.3"
"common_stock","","","","","","","","","",""
"preferred_stock","","615.3","615.3","","","","","","",""
"retained_earnings","","-937.5","-1049.7","-1659.5","-1726.2","-2241.4","-2739.4","-2772.1","-2742.3","-2742.3"
"aoci","","-1","4.2","-1.2","3.3","10.9","-2.6","-48.9","-21.5","-21.5"
"apic","","446","533.1","2337.5","2531.3","2564.3","2448.1","2511.6","2598","2598"
"treasury_stock","","","","","","","","","",""
"other_equity","","4.2632564145606E-14","8.5265128291212E-14","","-1.1368683772162E-13","-1.7053025658242E-13","1.1368683772162E-13","1.1368683772162E-13","1.7053025658242E-13","1.7053025658242E-13"
"minority_interest_liability","","","","","","","","","",""
"total_equity","","122.8","102.9","676.8","808.4","333.8","-293.9","-309.4","-165.8","-165.8"
"total_liabilities_and_equity","","1004.2","1019.9","1694.1","2699.2","2387.2","3091.3","3110.1","2983.5","2983.5"
"cfo_net_income","-325.9","-210.2","-111.7","-484.9","-52.7","-256.3","335.8","553.2","453.6","516.9"
"cfo_da","149.6","191.6","181.8","166.8","173.5","159.3","151.4","157.1","170","158.9"
"cfo_receivables","-9.9","1","-14.4","0.1","-7.5","-5.5","-6.2","-5.5","-14.5","-9.1"
"cfo_inventory","","","","","","","","","",""
"cfo_prepaid_expenses","-1.8","","-18.2","-47.9","-18.2","-39.4","-58.4","-50","-41.1","-44.6"
"cfo_other_working_capital","135.3","117.8","113.9","131","170.7","48.1","-36.1","-68.8","-63.1","-73.7"
"cfo_change_in_working_capital","123.6","118.8","81.3","83.2","145","3.2","-100.7","-124.3","-118.7","-127.4"
"cfo_deferred_tax","","","","","","","-37.5","-396.3","38.4","34.5"
"cfo_stock_comp","66.09999999999999","147.6","164.6","650.1","261.2","261.5","287.1","330.7","338","340"
"cfo_other_noncash_items","1.4","4.8","14.3","10.2","1.5","403.1","93.7","276.9","-97.59999999999999","-103.6"
"cf_cfo","14.8","252.6","330.3","425.4","528.5","570.8","729.8","797.3","783.7","819.3"
"cfi_ppe_net","-83.3","-123.7","2.2","-66","-137.8","-80.3","-28.9","-34.9","-24.6","-31.9"
"cfi_acquisitions_net","-2.3","","","","-173.9","","-140","-64.8","",""
"cfi_investment_net","","","","-566.8","-24.5","-170.6","-396.1","31.6","395.9","313.7"
"cfi_intangibles_net","-4.6","-8.5","-0.8","-3","-1.7","-0.2","-6.8","-1.1","-0.3",""
"cfi_other","4.6","14.2","-25.3","2","17.9","17.5","47","20.7","24.2","26.3"
"cf_cfi","-85.59999999999999","-118","-23.9","-633.8","-320","-233.6","-524.8","-48.5","395.2","308.1"
"cff_common_stock_net","1.5","","-87.40000000000001","772.8","2.2","-395.2","-1051.6","-794.9","-537.4","-641.5"
"cff_pfd_net","","","","","","","","","",""
"cff_debt_net","-91.09999999999999","-132.9","-133","-109.1","-92.90000000000001","-89.5","1013.4","-127.5","-126.6","-126.7"
"cff_dividend_paid","","","","","","","","","",""
"cff_other","","-1.6","-11.3","-362.9","-86","-93","54.4","-119.4","-135.2","-142.4"
"cf_cff","-89.59999999999999","-134.5","-231.7","300.8","-176.7","-577.7","16.2","-1041.8","-799.2","-910.6"
"ebitda","-156.6","-1.9","68.09999999999999","-327.2","93","280.5","457.1","513.6","553.5","601.8"
"capex","-83.3","-123.7","2.2","-66","-137.8","-80.3","-28.9","-34.9","-24.6","-31.9"
"fcf","-68.5","128.9","332.5","359.4","390.7","490.5","700.9","762.4","759.1","787.4"
"book_value","","-492.5","-512.4","676.8","808.4","333.8","-293.9","-309.4","-165.8","-277.2"
"tangible_book_value","","-612.7","-628.3","565.6","526.5","63.4","-704.1","-801","-626.1","-730.6"
"roa","","-0.42","-0.11","-0.36","-0.02","-0.1","0.12","0.18","0.15","0.18"
"roe","","-3.42","-0.99","-1.24","-0.07000000000000001","-0.45","16.83","-1.83","-1.91","-1.61"
"roic","","-1.67","-0.52","-1.03","-0.04","-0.18","0.21","0.3","0.26","0.32"
"roce","","-1.05","-0.35","-0.87","-0.06","0.08","0.19","0.19","0.21","0.26"
"rotce","","-1.56","-0.55","-1.08","-0.07000000000000001","0.1","0.24","0.24","0.28","0.35"
"gross_margin","0.33","0.54","0.67","0.72","0.75","0.78","0.79","0.8100000000000001","0.8100000000000001","0.8100000000000001"
"ebitda_margin","-0.26","","0.06","-0.24","0.06","0.15","0.21","0.22","0.22","0.24"
"operating_margin","-0.51","-0.23","-0.1","-0.35","-0.05","0.06","0.14","0.15","0.15","0.18"
"pretax_margin","-0.54","-0.24","-0.1","-0.34","-0.03","-0.13","0.14","0.08","0.22","0.25"
"net_income_margin","-0.54","-0.25","-0.1","-0.35","-0.03","-0.13","0.16","0.24","0.18","0.2"
"fcf_margin","-0.11","0.15","0.3","0.26","0.24","0.26","0.32","0.33","0.3","0.31"
"assets_to_equity","","8.18","9.91","2.5","3.34","7.15","-10.52","-10.05","-17.99","-10.09"
"equity_to_assets","","0.12","0.1","0.4","0.3","0.14","-0.1","-0.1","-0.06","-0.1"
"debt_to_equity","","1.06","0.7","0.13","1.05","2.79","-7.38","-6.82","-11.2","-6.58"
"debt_to_assets","","0.13","0.07000000000000001","0.05","0.31","0.39","0.7","0.68","0.62","0.65"
"revenue_per_share","1.68","2.36","2.82","3.88","4.04","4.62","5.45","6.4","7.24","7.34"
"ebitda_per_share","-0.44","-0.01","0.17","-0.91","0.23","0.68","1.15","1.41","1.6","1.75"
"operating_income_per_share","-0.85","-0.54","-0.29","-1.38","-0.2","0.29","0.77","0.98","1.11","1.29"
"pretax_income_per_share","-0.91","-0.57","-0.28","-1.34","-0.13","-0.6","0.76","0.53","1.6","1.8"
"fcf_per_share","-0.19","0.36","0.85","1","0.95","1.18","1.77","2.1","2.2","2.29"
"book_value_per_share","","-1.37","-1.3","1.89","1.96","0.8100000000000001","-0.74","-0.85","-0.48","-0.8100000000000001"
"tangible_book_per_share","","-1.71","-1.6","1.58","1.28","0.15","-1.78","-2.2","-1.81","-2.14"
"payout_ratio","","","","","","","","","",""
"revenue_growth","","0.4","0.31","0.26","0.19","0.15","0.13","0.08","0.08",""
"gross_profit_growth","","1.31","0.62","0.35","0.25","0.2","0.14","0.1","0.08",""
"ebitda_growth","","0.99","36.84","-5.8","1.28","2.02","0.63","0.12","0.08",""
"operating_income_growth","","0.37","0.41","-3.34","0.84","2.51","1.52","0.17","0.08",""
"pretax_income_growth","","0.37","0.46","-3.31","0.89","-3.81","2.2","-0.36","1.88",""
"net_income_growth","","0.36","0.47","-3.34","0.89","-3.86","2.31","0.65","-0.18",""
"eps_diluted_growth","","0.36","0.52","-3.75","0.9","-3.77","2.37","0.79","-0.14",""
"shares_diluted_growth","","","0.1","-0.09","0.15","0.01","-0.04","-0.08","-0.05",""
"cash_and_equiv_growth","","","0.22","0.21","0.06","-0.43","0.6899999999999999","-0.5600000000000001","1.64",""
"ppe_growth","","","-0.23","-0.09","2.55","-0.27","-0.09","-0.23","-0.13",""
"total_assets_growth","","","0.02","0.66","0.59","-0.12","0.29","0.01","-0.04",""
"total_equity_growth","","","-0.16","5.58","0.19","-0.59","-1.88","-0.05","0.46",""
"cfo_growth","","16.07","0.31","0.29","0.24","0.08","0.28","0.09","-0.02",""
"capex_growth","","-0.48","1.02","-31","-1.09","0.42","0.64","-0.21","0.3",""
"fcf_growth","","2.88","1.58","0.08","0.09","0.26","0.43","0.09","",""
"shares_eop","358.6","358.6","393.023","409.6","417","405.8","375.5","349.4","336.7","321.5"
"dividends","","","","","","","","","",""
"price_to_earnings","","","","-17.26","-141.72","-35.13","27.44","14.14","21.88","15.41"
"price_to_book","","","","12.36","9.24","26.98","-31.35","-25.27","-59.87","-28.73"
"price_to_sales","","","","6.01","4.5","4.7","4.27","3.36","3.97","3.16"
"price_to_tangible_book","","","","14.8","14.19","142.03","-13.09","-9.76","-15.85","-10.9"
"price_to_fcf","","","","23.28","19.12","18.36","13.15","10.26","13.08","10.11"
"market_cap","","","","8368.128000000001","7468.47","9004.701999999999","9214.77","7819.572","9925.915999999999","7963.5474"
"period_end_price","","","","20.43","17.91","22.19","24.54","22.38","29.48","29.48"
