"Company: ","CCC Intelligent Solutions Holdings Inc. Common Stock (CCCS:US)","","","","",""
"total_assets","","3195.555","3237.526","3350.921","3051.04","3051.04"
"accounts_payable","","13.164","12.918","27.599","16.324","16.324"
"tax_payable","","7.423","9.539","3.537","6.657","6.657"
"current_accrued_liabilities","","11.018","12.442","12.551","11.345","11.345"
"st_debt","","25.381","8","8","8","8"
"current_deferred_revenue","","26.514","31.042","35.239","43.567","43.567"
"current_deferred_tax_liability","","","","","",""
"other_current_liabilities","","42.215","54.656","59.155","60.226","60.226"
"total_current_liabilities","","125.715","136.649","151.565","152.907","152.907"
"lt_debt","","1292.597","780.61","774.1319999999999","767.504","767.504"
"noncurrent_capital_leases","","","56.133","54.245","50.796","50.796"
"pension_liabilities","","3.217","","","",""
"noncurrent_deferred_revenue","","331.962","277.319","242.938","196.738","196.738"
"other_lt_liabilities","","56.27","100.318","68.575","84.23399999999999","84.23399999999999"
"total_liabilities","","1809.761","1351.029","1291.455","1252.179","1252.179"
"common_stock","","","","","",""
"preferred_stock","","","","","",""
"retained_earnings","","-129.37","-746.352","-707.946","-1126.467","-1126.467"
"aoci","","-0.271","-0.315","-0.884","-1.073","-1.073"
"apic","","1501.206","2618.924","2754.055","2909.757","2909.757"
"treasury_stock","","","","","",""
"other_equity","","0.050000000000182","0.060999999999922","0.061999999999898","0.060000000000173","0.060000000000173"
"minority_interest_liability","","14.179","14.179","14.179","16.584","16.584"
"total_equity","","1385.794","1886.497","2059.466","1798.861","1798.861"
"total_liabilities_and_equity","","3195.555","3237.526","3350.921","3051.04","3051.04"
"cfo_net_income","-210.34","-16.876","-248.919","38.406","-90.071","-92.852"
"cfo_da","127.517","116.362","123.129","127.149","135.338","135.332"
"cfo_receivables","-4.494","-10.558","-4.725","-19.844","-4.001","-9.715"
"cfo_inventory","","","","","",""
"cfo_prepaid_expenses","","","","","",""
"cfo_other_working_capital","-4.229","-8.743","-39.136","5.936","3.084","24.474"
"cfo_change_in_working_capital","-8.723000000000001","-19.301","-43.861","-13.908","-0.917","14.759"
"cfo_deferred_tax","-84.28","-11.124","-46.883","-34.401","-46.333","-51.625"
"cfo_stock_comp","7.12","11.34","262","109.5","144.52","160.26"
"cfo_other_noncash_items","235.007","23.542","81.869","-26.839","107.496","106.316"
"cf_cfo","66.301","103.943","127.335","199.907","250.033","272.19"
"cfi_ppe_net","-20.461","-30.107","-38.321","-47.951","-55.032","-56.161"
"cfi_acquisitions_net","","","-10.228","-32.242","",""
"cfi_investment_net","-0.435","","","3.901","",""
"cfi_intangibles_net","-20.62","-30.667","-38.37","-47.951","-55.032","-56.161"
"cfi_other","20.461","30.107","38.321","47.951","55.032","56.161"
"cf_cfi","-21.055","-30.667","-48.598","-76.292","-55.032","-56.161"
"cff_common_stock_net","-0.148","0.719","1.007","","-328.453",""
"cff_pfd_net","","","","","",""
"cff_debt_net","-10","-19.054","-546.226","-8","-8","-8"
"cff_dividend_paid","","","-269.174","","",""
"cff_other","0.72","13.914","755.953","25.875","13.427","-354.859"
"cf_cff","-9.428000000000001","-4.421","-58.44","17.875","-323.026","-362.859"
"ebitda","162.381","193.342","-21.546","179.071","193.724","188.185"
"capex","-20.461","-30.107","-38.321","-47.951","-55.032","-56.161"
"fcf","45.84","73.836","89.014","151.956","195.001","216.029"
"book_value","","1385.794","1886.497","2059.466","1798.861","1801.235"
"tangible_book_value","","-1393.007","-793.636","-554.482","-633.909","-607.026"
"roa","","-0.01","-0.08","0.01","-0.03","-0.03"
"roe","","-0.02","-0.15","0.02","-0.05","-0.05"
"roic","","-0.01","-0.09","0.01","-0.03","-0.03"
"roce","","0.05","-0.05","0.02","0.02","0.02"
"rotce","","0.49","-0.39","0.1","0.11","0.09"
"gross_margin","0.63","0.67","0.72","0.73","0.73","0.74"
"ebitda_margin","0.26","0.31","-0.03","0.23","0.22","0.21"
"operating_margin","0.06","0.12","-0.21","0.07000000000000001","0.07000000000000001","0.06"
"pretax_margin","-0.45","-0.03","-0.4","0.06","-0.1","-0.1"
"net_income_margin","-0.34","-0.03","-0.36","0.05","-0.11","-0.11"
"fcf_margin","0.07000000000000001","0.12","0.13","0.19","0.23","0.24"
"assets_to_equity","","2.31","1.72","1.63","1.7","1.68"
"equity_to_assets","","0.43","0.58","0.61","0.59","0.6"
"debt_to_equity","","0.95","0.45","0.41","0.46","0.46"
"debt_to_assets","","0.41","0.26","0.25","0.27","0.27"
"revenue_per_share","1.04","1.06","1.27","1.22","1.4","1.45"
"ebitda_per_share","0.27","0.33","-0.04","0.28","0.31","0.31"
"operating_income_per_share","0.06","0.13","-0.27","0.08","0.09","0.09"
"pretax_income_per_share","-0.47","-0.04","-0.51","0.08","-0.14","-0.15"
"fcf_per_share","0.08","0.12","0.16","0.24","0.32","0.35"
"book_value_per_share","","2.33","3.47","3.2","2.91","3.01"
"tangible_book_per_share","","-2.34","-1.46","-0.86","-1.03","-1.01"
"payout_ratio","","","","","",""
"revenue_growth","","0.03","0.09","0.14","0.11",""
"gross_profit_growth","","0.09","0.16","0.15","0.12",""
"ebitda_growth","","0.19","-1.11","9.31","0.08",""
"operating_income_growth","","1.21","-2.88","1.36","0.12",""
"pretax_income_growth","","0.92","-11.75","1.18","-2.7",""
"net_income_growth","","0.92","-13.75","1.15","-3.41",""
"eps_diluted_growth","","0.92","-15.43","1.13","-3.5",""
"shares_diluted_growth","","","-0.09","0.18","-0.04",""
"cash_and_equiv_growth","","","0.13","0.77","-0.4",""
"ppe_growth","","","0.71","0.04","0.06",""
"total_assets_growth","","","0.01","0.04","-0.09",""
"total_equity_growth","","","0.36","0.09","-0.13",""
"cfo_growth","","0.57","0.23","0.57","0.25",""
"capex_growth","","-0.47","-0.27","-0.25","-0.15",""
"fcf_growth","","0.61","0.21","0.71","0.28",""
"shares_eop","594.545","594.545","609.768","622.073","603.129","614.58"
"dividends","","","","","",""
"price_to_earnings","","","-27.9","140.92","-74.29000000000001","-76.20999999999999"
"price_to_book","","","3.68","2.63","3.82","4.08"
"price_to_sales","","","10.09","6.92","7.93","8.27"
"price_to_tangible_book","","","-8.75","-9.76","-10.84","-12.1"
"price_to_fcf","","","78.02","35.62","35.23","34.01"
"market_cap","","","6945.25752","5412.0351","6869.63931","7346.52568"
"period_end_price","","","11.39","8.699999999999999","11.39","11.39"
