"cf_cfi","-407.853","-991.426","-1043.752","-1610.843","740.427","267.012","186.045","599.753","-91.709"
"cff_common_stock_net","","","","2484.029","","","","","-50"
"cff_pfd_net","774.073","2045.279","842.658","","","","","",""
"cff_debt_net","","","","","641.744","-79.99299999999999","-102.422","-115.95","-11.126"
"cff_dividend_paid","","","","","","","","",""
"cff_other","1.3050000000001","3.672","9.58","-909.833","-129.178","7.523","14.922","-6.128","-64.572"
"cf_cff","775.378","2048.951","852.2380000000001","1574.196","512.566","-72.47","-87.5","-122.078","-125.698"
"ebitda","-692.076","-705.6609999999999","-958.9589999999999","-2594.051","-1651.029","-995.87","-1304.118","-359.091","-200.109"
"capex","-8.819000000000001","-7.537","-68.66800000000001","-170.957","-62.745","-36.633","14.87","-57.225","-35.607"
"fcf","-495.982","-401.063","-349.341","-276.659","-1441.644","-138.354","-222.415","-155.469","96.366"
"book_value","","-1979.438","-2871.281","2854.084","1676.163","1341.213","388.668","541.518","491.332"
"tangible_book_value","","-1983.787","-3141.099","2612.44","1427.631","1109.932","50.878","224.212","179.513"
"roa","","-0.46","-0.27","-0.55","-0.34","-0.22","-0.34","-0.07000000000000001","-0.04"
"roe","","0.7","0.38","302.64","-0.77","-0.7","-1.83","-0.73","-0.42"
"roic","","0.7","0.38","-14.26","-0.6","-0.43","-0.86","-0.23","-0.12"
"roce","","-0.61","-0.42","-0.97","-0.62","-0.46","-0.77","-0.31","-0.21"
"rotce","","-0.61","-0.45","-1.07","-0.67","-0.51","-0.91","-0.39","-0.26"
"gross_margin","0.19","0.38","0.42","0.4","0.39","0.47","0.41","0.42","0.41"
"ebitda_margin","-2.02","-0.67","-0.44","-0.72","-0.7","-0.31","-0.32","-0.08","-0.04"
"operating_margin","-2.02","-0.67","-0.45","-0.75","-0.76","-0.35","-0.36","-0.11","-0.07000000000000001"
"pretax_margin","-1.99","-0.65","-0.42","-0.72","-0.76","-0.33","-0.39","-0.08","-0.04"
"net_income_margin","-1.99","-0.65","-0.42","-0.72","-0.74","-0.33","-0.39","-0.08","-0.04"
"fcf_margin","-1.44","-0.38","-0.16","-0.08","-0.61","-0.04","-0.05","-0.04","0.02"
"assets_to_equity","","-1.52","-1.31","1.99","2.79","3.56","11.72","8.43","9.69"
"equity_to_assets","","-0.66","-0.76","0.5","0.36","0.28","0.09","0.12","0.1"
"debt_to_equity","","","","0.13","0.5600000000000001","0.6899999999999999","2.61","1.85","2.23"
"debt_to_assets","","","","0.07000000000000001","0.2","0.19","0.22","0.22","0.23"
"revenue_per_share","1.44","4.45","7.59","15.89","7.57","9.58","11.54","11.43","11.92"
"ebitda_per_share","-2.91","-2.97","-3.37","-11.4","-5.29","-2.98","-3.68","-0.93","-0.52"
"operating_income_per_share","-2.91","-2.98","-3.44","-11.88","-5.79","-3.39","-4.11","-1.23","-0.83"
"pretax_income_per_share","-2.87","-2.89","-3.2","-11.43","-5.76","-3.14","-4.45","-0.86","-0.45"
"fcf_per_share","-2.08","-1.69","-1.23","-1.22","-4.62","-0.41","-0.63","-0.4","0.23"
"book_value_per_share","","-8.32","-10.1","12.55","5.37","4.01","1.1","1.41","1.22"
"tangible_book_per_share","","-8.34","-11.05","11.48","4.57","3.32","0.14","0.58","0.45"
"payout_ratio","","","","","","","","",""
"revenue_growth","","2.09","1.03","0.68","-0.35","0.36","0.28","0.08",""
"gross_profit_growth","","5.23","1.28","0.58","-0.36","0.64","0.1","0.12",""
"ebitda_growth","","-0.02","-0.36","-1.71","0.36","0.4","-0.31","0.72",""
"operating_income_growth","","-0.02","-0.38","-1.76","0.33","0.37","-0.29","0.67",""
"pretax_income_growth","","-0.01","-0.32","-1.86","0.31","0.42","-0.5","0.79",""
"net_income_growth","","-0.01","-0.32","-1.86","0.33","0.39","-0.49","0.79",""
"eps_diluted_growth","","-0.01","-0.11","-2.57","0.51","0.43","-0.41","0.8",""
"shares_diluted_growth","","","0.19","-0.2","0.37","0.07000000000000001","0.06","0.09",""
"cash_and_equiv_growth","","","-0.53","-0.31","-0.11","0.43","-0.39","0.99",""
"ppe_growth","","","6.69","4.76","-0.06","-0.11","-0.14","0.26",""
"total_assets_growth","","","0.25","0.51","-0.18","0.02","-0.05","",""
"total_equity_growth","","","-0.45","1.99","-0.41","-0.2","-0.71","0.39",""
"cfo_growth","","0.19","0.29","0.62","-12.05","0.93","-1.33","0.59",""
"capex_growth","","0.15","-8.109999999999999","-1.49","0.63","0.42","1.41","-4.85",""
"fcf_growth","","0.19","0.13","0.21","-4.21","0.9","-0.61","0.3",""
"shares_eop","237.946","237.946","284.147","302.596","323.737","344.938","370.155","399.806","403.48"
"dividends","","","","","","","","",""
"price_to_earnings","","","","-5","-9.07","-13.88","-2.57","-17.61","-42.35"
"price_to_book","","","","4.56","9.49","10.99","10.5","11.07","15.88"
"price_to_sales","","","","3.6","6.73","4.59","1","1.36","1.67"
"price_to_tangible_book","","","","4.98","11.14","13.28","80.17","26.73","43.45"
"price_to_fcf","","","","-47.05","-11.03","-106.53","-18.34","-38.55","80.95"
"market_cap","","","","13017.67992","15905.19881","14739.20074","4079.1081","5993.09194","7800.35265"
"period_end_price","","","","43.02","49.13","42.73","11.02","14.99","14.99"
