"other_equity","","","","","","","","","","","","","","","",""
"minority_interest_liability","428","458","483","485","523","503","483","362","218","211","192","195","214","285","296","296"
"total_equity","5366","6099","2171","2830","3434","3013","2733","2763","3517","3670","4011","8100","8561","9094","11844","11844"
"total_liabilities_and_equity","10307","11082","9128","10176","11047","10721","11973","12292","12169","12480","13459","17522","18007","21884","24427","24427"
"cfo_net_income","9344","703","1223","1160","1241","1380","852","868","1063","1107","1009","1822","609","590","2966","3026"
"cfo_da","679","421","475","486","499","540","344","489","546","676","717","764","773","762","912","926"
"cfo_receivables","37","-184","-149","198","-213","67","-183","-207","-287","55","-74","-243","37","-497","-112","-87"
"cfo_inventory","189","-130","-64","49","-26","21","-14","-45","-224","-120","8","-8","-710","-258","-20","118"
"cfo_prepaid_expenses","","","","","","","","","","","","","","","",""
"cfo_other_working_capital","111","484","76","-447","165","-10","24","465","-27","-77","-109","406","190","352","-211","-226"
"cfo_change_in_working_capital","337","170","-137","-200","-74","78","-173","213","-538","-142","-175","155","-483","-403","-343","-195"
"cfo_deferred_tax","-473","-14","-36","-63","-42","-5","-6","-121","-26","-14","-33","-52","-60","-144","-2164","-2125"
"cfo_stock_comp","","5","14","21","46","73","67","62","62","58","66","60","87","86","115","123"
"cfo_other_noncash_items","-9985","-143","-162","74","80","69","619","430","361","-57","40","-1336","296","372","410","394"
"cf_cfo","-98","1142","1377","1478","1750","2135","1703","1941","1468","1628","1624","1413","1222","1263","1896","2149"
"cfi_ppe_net","20","93","72","20","33","15","7","19","7","13","14","10","9","4","4","-474"
"cfi_acquisitions_net","90","71","-17","-996","-8","-345","-930","230","-324","-1197","-334","-49","-130","-4310","-100","-62"
"cfi_investment_net","","-550","550","","-12","-5","-3","-4","-78","-18","-10","-3","3","-32","","-44"
"cfi_intangibles_net","","","","","","","","","","","","","","","",""
"cfi_other","-277","-525","-615","-655","-668","-851","-773","-823","-857","-846","-781","-584","-611","-844","-906","-418"
"cf_cfi","-167","-911","-10","-1631","-655","-1186","-1699","-578","-1252","-2048","-1111","-626","-729","-5182","-1002","-998"
"cff_common_stock_net","2042","","","-403","-457","-1024","-1159","-634","-383","-499","-420","1058","","","-398","-930"
"cff_pfd_net","","","","","","","","","","","","1115","","","",""
"cff_debt_net","382","-99","1689","345","-85","8","1283","-44","779","255","42","-411","-53","2467","-332","-330"
"cff_dividend_paid","","","-93","","-211","-301","-286","-317","-310","-233","-226","-88","-63","-63","-32","-16"
"cff_other","-47","-27","-4790","-47","-69","-81","-122","-86","370","-78","-45","-61","-75","-45","-45","-35"
"cf_cff","2377","-126","-3194","-105","-822","-1398","-284","-1081","456","-555","-649","1613","-191","2359","-807","-1311"
"ebitda","679","1585","2150","2133","2263","2438","1644","2195","2091","2258","2141","1584","1986","2110","2682","2795"
"capex","20","93","72","20","33","15","7","19","7","13","14","10","9","4","4","-474"
"fcf","-78","1235","1449","1498","1783","2150","1710","1960","1475","1641","1638","1423","1231","1267","1900","1675"
"book_value","5366","6099","2171","2830","3434","3013","2733","2763","3517","3670","4011","8100","8561","9094","11844","11419"
"tangible_book_value","4616","5434","1575","1554","2215","1629","-189","113","354","-234","418","4429","5086","1403","4294","3983"
"roa","","0.06","0.11","0.11","0.11","0.12","0.13","0.1","0.11","0.09","0.08","0.12","0.03","0.03","0.13","0.13"
"roe","","0.11","0.28","0.43","0.39","0.42","0.5","0.46","0.43","0.3","0.26","0.3","0.07000000000000001","0.07000000000000001","0.28","0.29"
"roic","","0.1","0.2","0.2","0.2","0.22","0.22","0.18","0.18","0.13","0.12","0.17","0.05","0.04","0.17","0.17"
"roce","","0.16","0.26","0.27","0.25","0.27","0.17","0.21","0.18","0.18","0.15","0.07000000000000001","0.09","0.09","0.1","0.1"
"rotce","","0.17","0.28","0.32","0.31","0.33","0.24","0.32","0.28","0.3","0.25","0.1","0.12","0.14","0.17","0.18"
"gross_margin","","0.15","0.17","0.17","0.18","0.2","0.2","0.22","0.2","0.19","0.18","0.15","0.16","0.15","0.17","0.18"
"ebitda_margin","","0.11","0.13","0.14","0.15","0.16","0.15","0.18","0.16","0.16","0.15","0.12","0.13","0.12","0.13","0.14"
"operating_margin","","0.08","0.1","0.11","0.12","0.12","0.12","0.14","0.12","0.11","0.1","0.06","0.08","0.08","0.09","0.09"
"pretax_margin","","0.07000000000000001","0.09","0.09","0.1","0.1","0.09","0.08","0.1","0.09","0.08","0.15","0.06","0.06","0.07000000000000001","0.07000000000000001"
"net_income_margin","","0.05","0.07000000000000001","0.07000000000000001","0.08","0.09","0.13","0.1","0.11","0.07000000000000001","0.07000000000000001","0.14","0.04","0.03","0.15","0.15"
"fcf_margin","","0.09","0.09","0.1","0.12","0.14","0.16","0.16","0.11","0.11","0.11","0.11","0.08","0.07000000000000001","0.09","0.08"
"assets_to_equity","1.92","1.82","4.2","3.6","3.22","3.56","4.38","4.45","3.46","3.4","3.36","2.16","2.1","2.41","2.06","2.07"
"equity_to_assets","0.52","0.55","0.24","0.28","0.31","0.28","0.23","0.22","0.29","0.29","0.3","0.46","0.48","0.42","0.48","0.48"
"debt_to_equity","0.06","0.04","0.97","0.87","0.7","0.8100000000000001","1.47","1.43","1.18","1.18","1.17","0.54","0.51","0.75","0.5600000000000001","0.58"
"debt_to_assets","0.03","0.02","0.23","0.24","0.22","0.23","0.33","0.32","0.34","0.35","0.35","0.25","0.24","0.31","0.27","0.28"
"revenue_per_share","","30.53","38.08","48","48.27","51.34","37.9","44.84","48.07","54.43","55.78","48.27","57.58","64.48999999999999","70.88","72.43000000000001"
"ebitda_per_share","","3.5","5.1","6.6","7.26","8.08","5.74","8.02","7.8","8.51","8.32","5.85","7.32","7.78","9.48","10.05"
"operating_income_per_share","","2.57","3.98","5.09","5.66","6.29","4.54","6.23","5.76","5.96","5.53","3.03","4.47","4.97","6.26","6.72"
"pretax_income_per_share","","2.09","3.57","4.16","4.7","5.35","3.48","3.65","4.68","5.03","4.37","7.22","3.36","3.65","4.73","5.13"
"fcf_per_share","","2.73","3.44","4.63","5.72","7.12","5.97","7.16","5.5","6.19","6.36","5.26","4.54","4.67","6.72","6"
"book_value_per_share","","13.48","5.15","8.75","11.01","9.98","9.529999999999999","10.09","13.12","13.84","15.58","29.92","31.56","33.53","41.87","41.48"
"tangible_book_per_share","","12.01","3.74","4.81","7.1","5.4","-0.66","0.41","1.32","-0.88","1.62","16.36","18.75","5.17","15.18","14.47"
"payout_ratio","","","","","0.17","0.22","0.2","0.25","0.23","0.22","0.23","0.03","","","",""
"revenue_growth","","","0.16","-0.03","-0.03","0.03","-0.3","0.13","0.05","0.12","-0.01","-0.09","0.2","0.12","0.15",""
"gross_profit_growth","","","0.3","","0.04","0.09","-0.28","0.26","-0.05","0.04","-0.03","-0.27","0.26","0.08","0.31",""
"ebitda_growth","","1.33","0.36","-0.01","0.06","0.08","-0.33","0.34","-0.05","0.08","-0.05","-0.26","0.25","0.06","0.27",""
"operating_income_growth","","","0.44","-0.02","0.07000000000000001","0.08","-0.32","0.31","-0.09","0.02","-0.1","-0.42","0.48","0.11","0.31",""
"pretax_income_growth","","","0.6","-0.11","0.09","0.1","-0.38","","0.26","0.06","-0.16","0.74","-0.53","0.09","0.35",""
"net_income_growth","","","0.8100000000000001","-0.06","0.13","0.11","0.07000000000000001","-0.13","0.08","-0.21","-0.07000000000000001","0.82","-0.67","0.01","3.95",""
"eps_diluted_growth","","","0.95","0.22","0.17","0.15","0.13","-0.09","0.1","-0.21","-0.04","0.73","-0.71","0.01","4.3",""
"shares_diluted_growth","","","-0.07000000000000001","-0.23","-0.04","-0.03","-0.05","-0.05","-0.02","-0.01","-0.03","0.05","","","0.04",""
"cash_and_equiv_growth","","0.21","-0.64","-0.19","0.26","-0.38","-0.38","0.38","1.17","-0.64","-0.27","5.85","0.11","-0.51","0.07000000000000001",""
"ppe_growth","","0.05","0.12","0.24","0.12","-0.06","0.12","-0.31","0.21","0.13","0.17","-0.01","","0.07000000000000001","0.1",""
"total_assets_growth","","0.08","-0.18","0.11","0.09","-0.03","0.12","0.03","-0.01","0.03","0.08","0.3","0.03","0.22","0.12",""
"total_equity_growth","","0.14","-0.64","0.3","0.21","-0.12","-0.09","0.01","0.27","0.04","0.09","1.02","0.06","0.06","0.3",""
"cfo_growth","","12.65","0.21","0.07000000000000001","0.18","0.22","-0.2","0.14","-0.24","0.11","","-0.13","-0.14","0.03","0.5",""
"capex_growth","","3.65","-0.23","-0.72","0.65","-0.55","-0.53","1.71","-0.63","0.86","0.08","-0.29","-0.1","-0.5600000000000001","",""
"fcf_growth","","16.83","0.17","0.03","0.19","0.21","-0.2","0.15","-0.25","0.11","","-0.13","-0.13","0.03","0.5",""
"shares_eop","","452.58","328.245","315.299","306.389","291.619","278.208","269.79","265.84","259.991","255.288","270.025","270.514","270.95","279.033","272.06"
"dividends","","","","","0.68","1","1","1.16","1.16","0.88","0.88","0.22","","","",""
"price_to_earnings","","","5.17","9.380000000000001","12.73","13.15","13.78","12.11","16.64","15","24.49","19.5","75.63","42.48","8.52","7.25"
"price_to_book","","","2.73","3.57","4.49","5.9","7.31","5.51","6.41","4.36","6.04","4.34","5.21","2.77","2.11","1.9"
"price_to_sales","","","0.37","0.65","1.03","1.15","1.84","1.24","1.75","1.11","1.69","2.69","2.86","1.44","1.25","1.08"
"price_to_tangible_book","","","3.76","6.5","6.97","10.9","-105.7","134.68","63.7","-68.41","58","7.94","8.77","17.99","5.83","5.45"
"price_to_fcf","","","4.09","6.74","8.65","8.26","11.68","7.76","15.29","9.75","14.8","24.72","36.25","19.92","13.18","12.97"
"market_cap","","","5921.5398","10102.17996","15429.75004","17762.51329","19978.11648","15218.8539","22551.2072","16007.64587","24244.70136","35181.55725","44621.2843","25233.5735","25034.84076","21718.88235"
"period_end_price","","","18.04","32.04","50.36","60.91","71.81","56.41","84.83","61.57","94.97","130.29","164.95","93.13","89.72","89.72"
