"net_income_margin","-0.44","-0.24","-0.28","-0.04","0.18","0.14","0.13"
"fcf_margin","-0.13","0.03","0.11","0.21","-0.05","0.05","0.14"
"assets_to_equity","","1.61","1.7","1.87","1.79","1.62","1.63"
"equity_to_assets","","0.62","0.59","0.53","0.5600000000000001","0.62","0.61"
"debt_to_equity","","0.35","0.37","0.29","0.28","0.24","0.27"
"debt_to_assets","","0.22","0.22","0.15","0.16","0.15","0.17"
"revenue_per_share","11.65","10.93","9.119999999999999","13.01","14.69","13.29","12.76"
"ebitda_per_share","2.1","2.1","1.67","3.08","5.22","4.77","4.59"
"operating_income_per_share","-3.44","-2.93","-3.07","-0.12","2.28","2.16","1.89"
"pretax_income_per_share","-4.91","-2.16","-2.57","-0.35","2.78","1.95","1.73"
"fcf_per_share","-1.48","0.3","0.98","2.76","-0.71","0.62","1.73"
"book_value_per_share","","16.96","13.62","15.88","18.04","20.06","20.25"
"tangible_book_per_share","","15.76","12.59","15.13","17.39","19.35","19.38"
"payout_ratio","","","","","","",""
"revenue_growth","","-0.06","-0.17","0.36","0.23","-0.09",""
"gross_profit_growth","","-0.18","-0.34","2.42","1.21","-0.06",""
"ebitda_growth","","","-0.2","0.75","0.85","-0.08",""
"operating_income_growth","","0.15","-0.05","0.96","22.02","-0.05",""
"pretax_income_growth","","0.5600000000000001","-0.19","0.87","9.699999999999999","-0.29",""
"net_income_growth","","0.49","0.02","0.8100000000000001","6.79","-0.3",""
"eps_diluted_growth","","0.49","0.02","0.8100000000000001","6.35","-0.3",""
"shares_diluted_growth","","","","-0.05","0.09","0.01",""
"cash_and_equiv_growth","","","-0.09","2.24","-0.2","0.01",""
"ppe_growth","","","-0.14","0.06","0.22","-0.04",""
"total_assets_growth","","","-0.15","0.22","0.19","0.01",""
"total_equity_growth","","","-0.2","0.11","0.24","0.12",""
"cfo_growth","","0.78","1.02","1.83","-0.08","-0.19",""
"capex_growth","","0.68","-0.44","-1.99","-1.09","0.41",""
"fcf_growth","","1.2","2.24","1.68","-1.28","1.88",""
"shares_eop","531.846","531.846","531.846","531.846","547.755","553.548","555.48"
"dividends","","","","","","",""
"price_to_earnings","","","","-138.22","20.39","32.89","32.2"
"price_to_book","","","","4.3","2.96","3.01","2.56"
"price_to_sales","","","","5.25","3.64","4.54","4.08"
"price_to_tangible_book","","","","4.51","3.08","3.12","2.68"
"price_to_fcf","","","","24.75","-74.92","97.23","30.06"
"market_cap","","","","34554.03462","29518.51695","33545.0088","28945.85436"
"period_end_price","","","","64.97","53.89","60.6","60.6"
