"cfi_intangibles_net","","","","","","","-10.659","-6.973","-13.848","-13.922","-21.074","-28.404","-41.035","-5.66","-8.961","","","","","","","",""
"cfi_other","","","-5.166","-0.636","-18.289","-10.638","-1.624","0.322","0.037999999999997","-0.343","-2.154","-1.18","-1.202","5.521","8.861000000000001","","0.013","-0.276","-0.192","-0.009000000000000299","-0.019999999999982","-0.046000000000006","-0.046000000000003"
"cf_cfi","","-0.321","-6.717","-12.167","-69.503","-62.217","-73.43600000000001","-25.731","-42.078","-41.664","-65.943","-69.758","-57.992","-18.627","-19.856","-11.538","-10.11","-36.236","-41.762","-55.925","-2151.091","-115.671","-103.84"
"cff_common_stock_net","","0.613","5.875","-0.275","96.738","-6.475","3.283","-0.238","6.77","10.424","-21.861","-10.509","-145.303","-84.062","0.42","-50","-63.131","-148.717","-173.892","-1020.119","-11.477","-192.105","-187.623"
"cff_pfd_net","","","","","","","","","","","","","182.22","","","","-183.724","","","","","",""
"cff_debt_net","","0.4","0.767","5.8","-12.264","6.459","15.317","-22.785","-1.525","-1.109","5.461","10.215","-5.177","-5.29","-4.045","-3.111","119.338","85","-25","605","1594.613","-665.798","-562.681"
"cff_dividend_paid","","","","","-0.171","","","","","","","","-8.234","-11.9","-12","-12","-21.015","-2.985","","","","",""
"cff_other","","","","8.8817841970013E-16","10.248","43.216","","0.832","8.8817841970013E-16","-0.398","-0.225","-0.867","-0.074999999999999","-0.007999999999995599","-0.8179999999999999","-0.25900000000001","-0.27000000000001","-1.936","0.85399999999998","-14.519","-53.477","-1.736","-2.198"
"cf_cff","","1.013","6.642","5.525","94.551","43.2","18.6","-22.191","5.245","8.917","-16.625","-1.161","23.431","-101.26","-16.443","-65.37","-148.802","-68.63800000000001","-198.038","-429.638","1529.659","-859.639","-752.502"
"ebitda","-0.445","-1.122","-0.871","30.226","103.399","258.716","-96.483","26.281","117.862","168.87","184.278","115.55","62.046","-21.025","31.033","55.75","94.376","152.862","262.814","715.04","889.985","1100.374","1094.9"
"capex","","-0.321","-1.551","-11.531","-28.889","-73.904","-53.176","-17.578","-29.983","-27.399","-37.546","-40.174","-15.755","-18.488","-19.756","-11.538","-10.123","-35.96","-41.57","-55.916","-104.19","-115.625","-103.794"
"fcf","","-0.76","-0.774","-1.029","-16.546","-64.96599999999999","19.687","43.531","74.291","114.977","90.81","43.29","-27.406","-8.789999999999999","19.998","86.726","104.039","53.998","225.332","511.249","498.952","814.819","789.145"
"book_value","0.389","-1.642","-3.591","18.914","208.258","444.113","287.163","287.62","376.106","491.78","617.4","624.744","452.518","245.972","220.383","185.865","150.308","131.905","290.633","14.082","817.931","1453.923","1597.055"
"tangible_book_value","0.389","-1.652","-9.019","13.267","184.496","388.72","246.271","251.636","330.645","443.139","557.4690000000001","549.922","353.137","161.702","146.203","127.75","103.004","83.232","251.278","-16.32","-1697.05","-1050.227","-902.098"
"roa","","-1.37","-0.17","0.36","0.34","0.36","-0.34","-0.1","0.14","0.18","0.17","0.01","-0.01","-0.12","-0.03","0.02","0.1","0.2","0.34","0.54","0.18","0.17","0.17"
"roe","","1.92","0.57","2.22","0.57","0.52","-0.51","-0.15","0.2","0.26","0.24","0.02","-0.01","-0.16","-0.04","0.03","0.19","0.85","1.48","4.76","1.3","0.7","0.62"
"roic","","1.92","1.05","1.15","0.54","0.51","-0.49","-0.14","0.2","0.26","0.23","0.02","-0.01","-0.16","-0.04","0.03","0.16","0.32","0.57","0.9399999999999999","0.25","0.24","0.23"
"roce","","-2.37","-0.35","1.11","0.76","0.7","-0.33","-0.03","0.22","0.27","0.24","0.11","0.04","-0.1","-0.01","0.06","0.19","0.34","0.36","0.6899999999999999","0.34","0.27","0.25"
"rotce","","-2.39","-0.91","1.43","0.86","0.79","-0.37","-0.04","0.25","0.3","0.26","0.12","0.04","-0.12","-0.01","0.07000000000000001","0.23","0.38","0.39","0.71","0.68","0.74","0.66"
"gross_margin","0.33","0.24","0.47","0.5600000000000001","0.57","0.59","0.33","0.48","0.54","0.54","0.54","0.52","0.49","0.47","0.48","0.51","0.51","0.5","0.54","0.61","0.52","0.5600000000000001","0.5600000000000001"
"ebitda_margin","-18.54","-0.96","-0.06","0.28","0.29","0.31","-0.13","0.04","0.15","0.17","0.16","0.1","0.05","-0.02","0.03","0.05","0.09","0.12","0.19","0.31","0.25","0.28","0.27"
"operating_margin","-18.54","-1.03","-0.12","0.25","0.27","0.28","-0.19","-0.02","0.1","0.13","0.13","0.06","0.02","-0.05","","0.02","0.06","0.1","0.17","0.3","0.24","0.26","0.26"
"pretax_margin","-18.54","-1.03","-0.12","0.24","0.27","0.28","-0.26","-0.08","0.1","0.14","0.13","0.05","-0.01","-0.07000000000000001","-0.01","0.02","0.06","0.1","0.15","0.29","0.2","0.22","0.22"
"net_income_margin","-18.54","-1.03","-0.11","0.16","0.18","0.2","-0.26","-0.07000000000000001","0.09","0.11","0.12","0.01","","-0.08","-0.02","0.01","0.05","0.1","0.23","0.31","0.15","0.2","0.2"
"fcf_margin","","-0.65","-0.06","-0.01","-0.05","-0.08","0.03","0.07000000000000001","0.09","0.11","0.08","0.04","-0.02","-0.01","0.02","0.08","0.1","0.04","0.16","0.22","0.14","0.21","0.2"
"assets_to_equity","1.17","-0.79","-4.52","4.13","1.44","1.41","1.59","1.42","1.46","1.41","1.34","1.4","1.29","1.44","1.42","1.48","3.12","5.6","3.85","109.72","5.5","3.19","3"
"equity_to_assets","0.86","-1.26","-0.22","0.24","0.7","0.71","0.63","0.7","0.68","0.71","0.74","0.71","0.77","0.6899999999999999","0.7","0.68","0.32","0.18","0.26","0.01","0.18","0.31","0.33"
"debt_to_equity","","","-0.66","0.63","","0.02","0.08","","0.01","0.02","0.02","0.03","0.02","0.02","0.01","","0.8","2.62","1.12","65.38","3.1","1.33","1.25"
"debt_to_assets","","","0.15","0.15","","0.01","0.05","","","0.01","0.02","0.02","0.01","0.01","","","0.26","0.47","0.29","0.6","0.5600000000000001","0.42","0.42"
"revenue_per_share","","0.01","0.27","1.62","2.21","10.06","8.720000000000001","7.59","9.02","11.12","12.4","13.39","14.07","14.43","14.12","14.17","15.9","17.15","20.22","36.31","57.33","63.96","65.22"
"ebitda_per_share","-0.03","-0.01","-0.02","0.45","0.64","3.07","-1.17","0.31","1.35","1.88","2.03","1.3","0.73","-0.28","0.42","0.77","1.38","2.13","3.83","11.22","14.35","17.76","17.76"
"operating_income_per_share","-0.03","-0.01","-0.03","0.4","0.59","2.82","-1.62","-0.12","0.92","1.46","1.63","0.83","0.29","-0.75","-0.04","0.31","0.95","1.79","3.43","10.72","13.72","16.89","16.83"
"pretax_income_per_share","-0.03","-0.01","-0.03","0.39","0.6","2.85","-2.29","-0.57","0.92","1.52","1.61","0.67","-0.1","-0.99","-0.1","0.25","0.95","1.66","3.02","10.42","11.59","14.14","14.25"
"fcf_per_share","","-0.01","-0.02","-0.02","-0.1","-0.77","0.24","0.51","0.85","1.28","1","0.49","-0.32","-0.12","0.27","1.2","1.52","0.75","3.29","8.02","8.050000000000001","13.15","12.78"
"book_value_per_share","0.02","-0.02","-0.07000000000000001","0.28","1.3","5.27","3.47","3.38","4.29","5.47","6.82","7.01","5.31","3.25","3","2.57","2.2","1.84","4.24","0.22","13.19","23.47","26.16"
"tangible_book_per_share","0.02","-0.02","-0.18","0.2","1.15","4.62","2.98","2.96","3.77","4.92","6.15","6.17","4.15","2.14","1.99","1.77","1.51","1.16","3.67","-0.26","-27.37","-16.95","-14.78"
"payout_ratio","","","","","","","","","","","","","","","","","","","","","","",""
"revenue_growth","","47.54","10.61","7.03","2.27","1.39","-0.15","-0.11","0.22","0.27","0.12","0.06","","-0.09","-0.05","-0.01","0.06","0.13","0.13","0.67","0.54","0.11",""
"gross_profit_growth","","33.25","22.2","8.56","2.3","1.48","-0.53","0.31","0.38","0.27","0.13","0.03","-0.05","-0.13","-0.02","0.03","0.08","0.1","0.22","0.89","0.31","0.19",""
"ebitda_growth","","-1.52","0.22","35.7","2.42","1.5","-1.37","1.27","3.48","0.43","0.09","-0.37","-0.46","-1.34","2.48","0.8","0.6899999999999999","0.62","0.72","1.72","0.24","0.24",""
"operating_income_growth","","-1.69","-0.31","18.12","2.55","1.49","-1.56","0.92","8.779999999999999","0.63","0.12","-0.5","-0.67","-3.31","0.95","8.51","1.88","0.98","0.83","1.9","0.25","0.23",""
"pretax_income_growth","","-1.7","-0.36","17.06","2.68","1.49","-1.79","0.74","2.66","0.6899999999999999","0.06","-0.59","-1.14","-7.74","0.9","3.52","2.58","0.83","0.73","2.21","0.08","0.22",""
"net_income_growth","","-1.7","-0.25","12.36","2.8","1.61","-2.1","0.77","2.61","0.67","0.16","-0.92","-1.47","-15.89","0.8","1.62","3.93","1.37","1.62","1.32","-0.26","0.47",""
"eps_diluted_growth","","0.4","-1.33","8.289999999999999","0.59","3.94","-2.12","0.78","2.55","0.63","0.16","-0.92","-2.83","-4.91","0.67","0.84","-13.43","2.64","1.75","1.5","-0.24","0.47",""
"shares_diluted_growth","","4.03","-0.41","0.36","1.39","-0.47","-0.02","0.03","0.03","0.03","0.01","-0.02","-0.04","-0.11","-0.03","-0.02","-0.05","0.05","-0.04","-0.07000000000000001","-0.03","",""
"cash_and_equiv_growth","","","2.23","3.54","7.91","-0.15","0.42","0.5","0.88","0.77","0.14","0.08","-0.16","-0.46","0.03","0.17","-0.28","-0.12","0.25","0.57","-0.1","-0.22",""
"ppe_growth","","","10.72","2.96","1.36","1.53","0.09","-0.26","-0.02","-0.03","0.22","0.06","-0.21","-0.28","-0.11","-0.21","-0.37","9.34","-0.02","0.2","0.57","0.25",""
"total_assets_growth","","1.87","11.44","3.81","2.84","1.1","-0.27","-0.1","0.34","0.27","0.19","0.05","-0.08","-0.25","-0.07000000000000001","-0.04","-0.14","0.58","0.51","0.38","1.91","0.03",""
"total_equity_growth","","-5.22","-1.19","6.27","10.01","1.13","-0.35","","0.31","0.31","0.26","0.01","","-0.33","-0.05","-0.08","-0.59","-0.12","1.2","-0.95","57.08","0.78",""
"cfo_growth","","","2.77","12.52","0.18","-0.28","7.15","-0.16","0.71","0.37","-0.1","-0.35","-1.14","1.83","3.1","1.47","0.16","-0.21","1.97","1.12","0.06","0.54",""
"capex_growth","","","-3.83","-6.43","-1.51","-1.56","0.28","0.67","-0.71","0.09","-0.37","-0.07000000000000001","0.61","-0.17","-0.07000000000000001","0.42","0.12","-2.55","-0.16","-0.35","-0.86","-0.11",""
"fcf_growth","","","-0.02","-0.33","-15.08","-2.93","1.3","1.21","0.71","0.55","-0.21","-0.52","-1.63","0.68","3.28","3.34","0.2","-0.48","3.17","1.27","-0.02","0.63",""
"shares_eop","16.577","76.545","76.545","76.545","78.681","82.19799999999999","83.02","85.66","88.066","89.807","88.663","88.45","78.517","72.851","73.59999999999999","68.8","73.3","68.2","65.90000000000001","58.3","61.7","60.5","60.7"
"dividends","","","","","","","","","","","","","","","","","","","","","","",""
"price_to_earnings","","","","","26.38","17.99","-0.5600000000000001","-11.71","22.26","11.76","9.710000000000001","135.14","-199.08","-8.970000000000001","-30.61","84.94","37.76","23.91","13.2","10.3","12.39","7.13","10.97"
"price_to_book","","","","","8.16","6.81","0.36","1.71","4.01","2.7","2.07","2.25","2.17","3.03","2.29","4.68","12.67","21.66","14.21","530.84","8.18","3.89","5.47"
"price_to_sales","","","","","4.79","3.57","0.14","0.76","1.91","1.33","1.14","1.18","0.82","0.68","0.49","0.85","1.75","2.32","2.98","3.23","1.88","1.43","2.17"
"price_to_tangible_book","","","","","9.210000000000001","7.78","0.42","1.96","4.56","2.99","2.29","2.56","2.78","4.61","3.45","6.81","18.49","34.32","16.43","-458.04","-3.94","-5.38","-9.68"
"price_to_fcf","","","","","-102.71","-46.57","5.23","11.31","20.29","11.54","14.05","32.53","-35.78","-84.87","25.25","10.03","18.3","52.91","18.33","14.62","13.41","6.94","11.06"
"market_cap","","","","","1699.5096","3025.70838","102.9448","492.545","1507.68992","1326.44939","1275.86057","1408.124","980.67733","745.99424","504.896","869.6319999999999","1904.334","2856.898","4129.294","7475.226","6690.131","5651.305","8728.084800000001"
"period_end_price","","","","","21.6","36.81","1.24","5.75","17.12","14.77","14.39","15.92","12.49","10.24","6.86","12.64","25.98","41.89","62.66","128.22","108.43","93.41","93.41"
