"total_current_liabilities","","1104.3","1096.2","1074.5","1242.7","1450.8","1658.8","1480.3","1480.3"
"lt_debt","","7008.8","6782.3","5023","4867.5","6978","5923.3","5276.7","5276.7"
"noncurrent_capital_leases","","","","","","","","",""
"pension_liabilities","","","","","","","","",""
"noncurrent_deferred_revenue","","1051.1","907.5","785.4","723.9","913","731.4","612.8","612.8"
"other_lt_liabilities","","3902.5","4177.3","428.2","398.1","358.4","295.4","350.3","350.3"
"total_liabilities","","13066.7","12963.3","7311.1","7232.2","9700.200000000001","8608.9","7720.1","7720.1"
"common_stock","","-2490","-2747","1748","1738","2753","3785","3830","3830"
"preferred_stock","","","","1003.7","1003.7","1003.7","","",""
"retained_earnings","","-156.3","-238.4","-203.7","-88.7","483.9","1170.4","1491.5","1491.5"
"aoci","","26.4","-66.5","-85.90000000000001","21.7","-43.2","-100.3","-69","-69"
"apic","","","","","","","","",""
"treasury_stock","","","","","","","","",""
"other_equity","","-0.29999999999973","0.20000000000027","0.09999999999990901","-0.39999999999964","-0.39999999999964","0.30000000000018","0.10000000000036","0.10000000000036"
"minority_interest_liability","","","","","","","","",""
"total_equity","","-2620.2","-3051.7","2462.2","2674.3","4197","4855.4","5252.6","5252.6"
"total_liabilities_and_equity","","10446.5","9911.6","9773.299999999999","9906.5","13897.2","13464.3","12972.7","12972.7"
"cfo_net_income","-80.7","-145.3","-86.90000000000001","37.8","116.6","572.6","686.5","321.1","260"
"cfo_da","60.3","99.2","404.6","398.9","395.4","379.2","405.5","402.3","400.8"
"cfo_receivables","-7.9","14.1","-83.40000000000001","-68.90000000000001","-102.4","-111.8","-45.2","77","131.9"
"cfo_inventory","-13","19.7","-41.1","-84.09999999999999","-69.7","-129.8","-112.5","30.3","12.2"
"cfo_prepaid_expenses","","","","","","","","",""
"cfo_other_working_capital","9.4","38.8","35.5","-53.7","191.6","127.1","-163.6","-90.7","-168.7"
"cfo_change_in_working_capital","-11.5","72.59999999999999","-89","-206.7","19.5","-114.5","-321.3","16.6","-24.6"
"cfo_deferred_tax","-30.7","-323.6","-139.7","-106.7","-87.5","-17.7","-69.09999999999999","-172.4","-163.9"
"cfo_stock_comp","98.7","48.2","18.4","67.90000000000001","44.1","50.7","45.8","40.5","40.5"
"cfo_other_noncash_items","36.8","81.40000000000001","93.09999999999999","162.8","441.7","83.3","96.2","261.9","279.3"
"cf_cfo","72.90000000000001","-167.5","200.5","354","929.8","953.6","843.6","870","792.1"
"cfi_ppe_net","-29.9","-25.2","-37.7","-51.6","-61.6","-111.1","-133.4","-146.4","-153.1"
"cfi_acquisitions_net","","-6660.7","","","","-4014.1","-20.2","",""
"cfi_investment_net","","","","","","","42.5","",""
"cfi_intangibles_net","","","","","","","","",""
"cfi_other","","9.899999999999599","14.5","9.5","2.5","3.5","1.5","2.7","2.5"
"cf_cfi","-29.9","-6676","-23.2","-42.1","-59.1","-4121.7","-109.6","-143.7","-150.6"
"cff_common_stock_net","","3049","","4235.6","","941.2","-13.2","-13.7","-12.2"
"cff_pfd_net","","","","-2630.9","","","","",""
"cff_debt_net","896.9","5958.9","-149.8","-1877.3","-422.7","2300.7","-619.8","-846","-745.6"
"cff_dividend_paid","-158.7","-1701.9","","-31.3","-64.59999999999999","-64.59999999999999","-32.4","",""
"cff_other","-781.7","-341","-20.5","-3.9000000000003","-295.6","41.9","16.7","16","58.9"
"cf_cff","-43.5","6965","-170.3","-307.8","-782.9","3219.2","-648.7","-843.7","-698.9"
"ebitda","70.2","-111.2","818.1","950.7","1102.2","1351.4","1535.7","1259.5","1173.1"
"capex","-29.9","-25.2","-37.7","-51.6","-61.6","-111.1","-133.4","-146.4","-153.1"
"fcf","43","-192.7","162.8","302.4","868.2","842.5","710.2","723.6","639"
"book_value","","-2620.2","-3051.7","1458.5","1670.6","3193.3","4855.4","5252.6","5336.3"
"tangible_book_value","","-10456.8","-10402.1","-5531.1","-5238.4","-7288.1","-4930.5","-4239.4","-3998.6"
"roa","","-0.02","-0.01","","0.01","0.05","0.05","0.02","0.02"
"roe","","0.09","0.03","-0.13","0.05","0.17","0.15","0.06","0.05"
"roic","","-0.05","-0.02","0.01","0.02","0.06","0.06","0.03","0.02"
"roce","","-0.04","0.04","0.06","0.08","0.09","0.09","0.07000000000000001","0.07000000000000001"
"rotce","","-0.26","0.26","0.32","0.39","0.51","0.51","0.37","0.34"
"gross_margin","0.46","0.35","0.31","0.32","0.33","0.34","0.35","0.34","0.34"
"ebitda_margin","0.1","-0.09","0.14","0.16","0.17","0.18","0.2","0.18","0.17"
"operating_margin","0.01","-0.17","0.07000000000000001","0.09","0.11","0.13","0.15","0.12","0.11"
"pretax_margin","-0.1","-0.37","-0.02","0.01","0.01","0.1","0.11","0.06","0.05"
"net_income_margin","-0.06","-0.09","-0.01","0.01","0.02","0.08","0.09","0.05","0.04"
"fcf_margin","0.06","-0.15","0.03","0.05","0.14","0.11","0.09","0.1","0.09"
"assets_to_equity","","-3.99","-3.25","3.97","3.7","3.31","2.77","2.47","2.39"
"equity_to_assets","","-0.25","-0.31","0.25","0.27","0.3","0.36","0.4","0.42"
"debt_to_equity","","-2.72","-2.27","2.08","1.83","1.67","1.29","1.05","1"
"debt_to_assets","","0.68","0.7","0.52","0.49","0.51","0.47","0.43","0.42"
"revenue_per_share","1.41","2.51","11.81","15.06","10.96","12.32","11.06","10.27","10.12"
"ebitda_per_share","0.14","-0.22","1.65","2.37","1.89","2.25","2.26","1.86","1.73"
"operating_income_per_share","0.02","-0.42","0.83","1.38","1.21","1.62","1.66","1.26","1.14"
"pretax_income_per_share","-0.14","-0.93","-0.23","0.1","0.11","1.26","1.25","0.61","0.49"
"fcf_per_share","0.09","-0.39","0.33","0.75","1.49","1.41","1.05","1.07","0.9399999999999999"
"book_value_per_share","","-5.28","-6.15","3.64","2.86","5.33","7.15","7.74","7.83"
"tangible_book_per_share","","-21.06","-20.95","-13.79","-8.98","-12.15","-7.26","-6.25","-5.87"
"payout_ratio","","","","","","","","",""
"revenue_growth","","0.8","3.7","0.03","0.06","0.16","0.02","-0.07000000000000001",""
"gross_profit_growth","","0.35","3.2","0.06","0.08","0.2","0.04","-0.09",""
"ebitda_growth","","-2.58","8.359999999999999","0.16","0.16","0.23","0.14","-0.18",""
"operating_income_growth","","-22.25","2.97","0.33","0.28","0.38","0.16","-0.24",""
"pretax_income_growth","","-5.52","0.75","1.36","0.53","11.09","0.13","-0.52",""
"net_income_growth","","-1.66","0.23","1.43","2.08","3.91","0.2","-0.53",""
"eps_diluted_growth","","-8.720000000000001","0.14","-0.17","1.11","8.44","0.19","-0.53",""
"shares_diluted_growth","","0.01","","-0.19","0.45","0.03","0.13","",""
"cash_and_equiv_growth","","","","0.01","0.54","0.05","0.24","-0.29",""
"ppe_growth","","","-0.1","-0.07000000000000001","-0.01","0.28","0.03","0.01",""
"total_assets_growth","","","-0.05","-0.01","0.01","0.4","-0.03","-0.04",""
"total_equity_growth","","","-0.16","1.81","0.09","0.57","0.16","0.08",""
"cfo_growth","","-3.3","2.2","0.77","1.63","0.03","-0.12","0.03",""
"capex_growth","","0.16","-0.5","-0.37","-0.19","-0.8","-0.2","-0.1",""
"fcf_growth","","-5.48","1.84","0.86","1.87","-0.03","-0.16","0.02",""
"shares_eop","491.3","496.5","426.445","572.8","580.1","609.7","674.3","676.6","679.27"
"dividends","","","","","","","","",""
"price_to_earnings","","","","275.03","140.05","44.87","20.72","48.11","66.8"
"price_to_book","","","","7.13","9.77","8.050000000000001","2.93","2.94","3.25"
"price_to_sales","","","","1.72","2.55","3.48","1.89","2.22","2.53"
"price_to_tangible_book","","","","-1.88","-3.12","-3.53","-2.88","-3.64","-4.34"
"price_to_fcf","","","","34.38","18.81","30.5","20.02","21.35","27.18"
"market_cap","","","","10396.32","16329.815","25692.758","14220.987","15446.778","17367.144"
"period_end_price","","","","18.15","28.15","42.14","21.09","22.83","22.83"
