"roce","","-1.43","-1.55","-0.57","-0.52","-0.51","-0.3","-0.22"
"rotce","","-1.79","-2.27","-0.9399999999999999","-0.83","-0.97","-0.8100000000000001","-0.65"
"gross_margin","0.83","0.78","0.68","0.44","0.39","0.34","0.37","0.39"
"ebitda_margin","-0.35","-0.31","-0.41","-1.25","-1.11","-0.6","-0.16","-0.08"
"operating_margin","-0.38","-0.34","-0.45","-1.37","-1.2","-0.67","-0.22","-0.13"
"pretax_margin","-0.39","-0.34","-0.44","-2","-1.17","-0.64","-0.22","-0.13"
"net_income_margin","-0.39","-0.34","-0.44","-2","-1.18","-0.62","-0.22","-0.13"
"fcf_margin","-0.46","-0.26","-0.2","-0.34","-0.34","-0.29","-0.01","0.03"
"assets_to_equity","","-1.62","-6.67","1.31","2.42","3.05","4.69","4.57"
"equity_to_assets","","-0.62","-0.15","0.77","0.41","0.33","0.21","0.22"
"debt_to_equity","","-0.02","-1.51","0.03","0.78","1","1.59","1.6"
"debt_to_assets","","0.01","0.23","0.02","0.32","0.33","0.34","0.35"
"revenue_per_share","1.04","1.23","1.75","2.01","3.22","5.13","7.92","8.699999999999999"
"ebitda_per_share","-0.36","-0.38","-0.72","-2.51","-3.58","-3.08","-1.27","-0.71"
"operating_income_per_share","-0.4","-0.42","-0.79","-2.76","-3.88","-3.46","-1.71","-1.15"
"pretax_income_per_share","-0.41","-0.41","-0.77","-4.03","-3.77","-3.31","-1.71","-1.15"
"fcf_per_share","-0.48","-0.32","-0.34","-0.67","-1.08","-1.51","-0.05","0.24"
"book_value_per_share","","-1","-0.27","8.609999999999999","4.17","3.03","1.82","1.75"
"tangible_book_per_share","","-1.12","-0.48","4.93","1.31","-0.78","-1.59","-1.56"
"payout_ratio","","","","","","","",""
"revenue_growth","","0.18","0.43","0.9","1.11","0.73","0.64",""
"gross_profit_growth","","0.11","0.24","0.22","0.87","0.51","0.82",""
"ebitda_growth","","-0.04","-0.92","-4.76","-0.88","0.07000000000000001","0.5600000000000001",""
"operating_income_growth","","-0.05","-0.91","-4.75","-0.85","0.03","0.48",""
"pretax_income_growth","","-0.01","-0.87","-7.66","-0.23","0.05","0.45",""
"net_income_growth","","-0.01","-0.87","-7.63","-0.24","0.1","0.42",""
"eps_diluted_growth","","0.01","-0.86","-4.23","0.06","0.16","0.45",""
"shares_diluted_growth","","","","0.66","0.32","0.08","0.06",""
"cash_and_equiv_growth","","","-0.35","22.74","0.18","-0.39","-0.03",""
"ppe_growth","","","0.84","3.2","0.01","0.15","0.23",""
"total_assets_growth","","","0.1","9.4","0.18","-0.01","-0.02",""
"total_equity_growth","","","0.73","54.07","-0.36","-0.21","-0.36",""
"cfo_growth","","0.48","-0.02","-3.17","-1.16","-0.49","1",""
"capex_growth","","-21.84","-0.22","0.3","-0.36","-1.03","0.35",""
"fcf_growth","","0.33","-0.07000000000000001","-2.25","-1.11","-0.51","0.97",""
"shares_eop","184.603","184.603","312.445","396.303","407.781","450.575","472.697","476.22"
"dividends","","","","","","","",""
"price_to_earnings","","","","-14.98","-7.35","-3.72","-20.77","-39.45"
"price_to_book","","","","7.01","6.67","3.88","19.83","25.99"
"price_to_sales","","","","30.03","8.640000000000001","2.29","4.55","5.31"
"price_to_tangible_book","","","","12.25","21.22","-15.07","-22.62","-29.28"
"price_to_fcf","","","","-89.61","-25.73","-7.8","-735.5599999999999","191.98"
"market_cap","","","","18451.86768","11201.74407","5132.04925","16662.56925","21600.49257"
"period_end_price","","","","46.56","27.47","11.39","35.25","35.25"
