"st_investments","","2.593","103.247","647.266","","","250","99.59099999999999","99.59099999999999"
"receivables","","59.812","92.476","164.987","239.199","368.145","626.181","853.105","853.105"
"inventories","","","","","","","","",""
"other_current_assets","","28.027","47.257","94.58499999999999","134.467","206.174","308.717","429.542","429.542"
"total_current_assets","","153.611","331.388","1171.636","2292.274","2570.952","3640.267","4757.307","4757.307"
"equity_and_other_investments","","","","1","2.5","23.632","47.27","56.244","56.244"
"ppe_gross","","53.114","100.423","185.742","292.032","434.09","748.55","1006.649","1006.649"
"accumulated_depreciation","","-12.36","-26.688","-49.664","-88.53400000000001","-141.778","-216.279","-338.266","-338.266"
"ppe_net","","40.754","73.735","136.078","203.498","292.312","532.271","668.383","668.383"
"intangible_assets","","1.737","1.045","0.529","15.673","97.331","86.884","114.519","114.519"
"goodwill","","8.42","7.95","7.72","83.56999999999999","416.45","430.65","638.04","638.04"
"other_lt_assets","","13.181","19.101","87.943","135.018","217.704","289.198","412.027","412.027"
"total_assets","","217.703","433.219","1404.906","2732.533","3618.381","5026.54","6646.52","6646.52"
"accounts_payable","","12.261","6.855","1.345","12.065","47.634","45.372","28.18","28.18"
"tax_payable","","","","","5.476","10.695","","",""
"current_accrued_liabilities","","39.827","51.825","60.605","112.055","173.181","289.176","338.205","338.205"
"st_debt","","","","","","","","",""
"current_deferred_revenue","","109.003","218.7","412.985","704.359","1136.502","1727.484","2270.757","2270.757"
"current_deferred_tax_liability","","","","","","","","",""
"other_current_liabilities","","4.799","4.04","18.161","20.621","28.998","33.994","45.987","45.987"
"total_current_liabilities","","165.89","281.42","493.096","863.553","1406.83","2109.072","2697.279","2697.279"
"lt_debt","","15.971","","","738.029","739.5170000000001","741.005","742.494","742.494"
"noncurrent_capital_leases","","","","","31.986","25.379","29.567","36.23","36.23"
"pension_liabilities","","","","","","","","",""
"noncurrent_deferred_revenue","","49.947","71.367","158.183","209.907","392.819","627.629","783.342","783.342"
"other_lt_liabilities","","355.369","568.225","11.02","17.184","16.193","31.833","50.085999999999","50.085999999999"
"total_liabilities","","587.177","921.0119999999999","662.299","1860.659","2580.738","3539.106","4309.431","4309.431"
"common_stock","","","","","","","","",""
"preferred_stock","","","","","","","","",""
"retained_earnings","","-378.948","-519.126","-637.487","-730.116","-964.918","-1148.163","-1058.836","-1058.836"
"aoci","","0.97","0.098","1.009","2.319","-1.24","-1.019","-1.663","-1.663"
"apic","","8.481999999999999","31.211","1378.479","1598.259","1991.807","2612.705","3364.328","3364.328"
"treasury_stock","","","","","","","","",""
"other_equity","","0.021999999999991","0.024000000000001","0.10599999999988","0.11200000000008","0.11500000000024","0.11800000000017","0.12100000000009","0.12100000000009"
"minority_interest_liability","","","","0.5","1.3","11.879","23.793","33.139","33.139"
"total_equity","","-369.474","-487.793","742.607","871.874","1037.643","1487.434","2337.089","2337.089"
"total_liabilities_and_equity","","217.703","433.219","1404.906","2732.533","3618.381","5026.54","6646.52","6646.52"
"cfo_net_income","-91.34","-135.49","-140.077","-141.779","-92.629","-232.378","-182.285","90.58499999999999","136.35"
"cfo_da","3.021","7.739","15.398","23.513","40.158","68.81","93.81","145.254","163.355"
"cfo_receivables","-8.464","-35.268","-33.413","-72.511","-73.02200000000001","-125.354","-258.109","-217.699","-232.539"
"cfo_inventory","","","","","","","","",""
"cfo_prepaid_expenses","-1.386","-12.718","-5.819","-44.008","2.198","-29.535","-46.807","-102.52","-122.58"
"cfo_other_working_capital","38.93","90.447","88.532","215.227","257.343","476.612","625.357","371.745","358.236"
"cfo_change_in_working_capital","29.08","42.461","49.3","98.708","186.519","321.723","320.441","51.526","3.117"
"cfo_deferred_tax","","","","-0.681","-1.452","-13.956","1.306","-3.387","-3.387"
"cfo_stock_comp","1.99","12.34","20.51","79.94","149.68","309.95","526.5","631.52","683.79"
"cfo_other_noncash_items","5.251","14.184","31.901","40.242","74.29000000000001","120.635","181.235","250.709","265.318"
"cf_cfo","-51.998","-58.766","-22.968","99.943","356.566","574.784","941.0069999999999","1166.207","1248.543"
"cfi_ppe_net","-6.591","-22.906","-35.851","-80.19799999999999","-52.799","-112.143","-235.019","-176.529","-163.948"
"cfi_acquisitions_net","","-6.471","","","-85.517","-414.518","-18.349","-239.03","-96.376"
"cfi_investment_net","0.793","7.896","-99.38500000000001","-542.144","644.787","-16.309","-271.872","135.492","101.735"
"cfi_intangibles_net","-0.5","-0.307","","","-0.18","-0.68","-2.323","-11.126","-11.126"
"cfi_other","-5.556","-6.542","-6.794","-7.289","-10.864","-20.866","-29.095","-49.457","-288.064"
"cf_cfi","-11.854","-28.33","-142.03","-629.631","495.427","-564.516","-556.658","-340.65","-457.779"
"cff_common_stock_net","","","","665.092","","","","",""
"cff_pfd_net","","130.435","206.896","","","","","",""
"cff_debt_net","16.94","-9.324","-16.158","","739.569","","-1.591","",""
"cff_dividend_paid","","","","","","","","",""
"cff_other","0.52","5.72","-0.34899999999999","41.052","60.566","72.53100000000001","79.02800000000001","93.158","82.732"
"cf_cff","17.46","126.831","190.389","706.144","800.135","72.53100000000001","77.437","93.158","82.732"
"ebitda","-87.535","-123.701","-121.466","-122.552","-52.371","-73.738","-96.30200000000001","143.259","187.752"
"capex","-6.591","-22.906","-35.851","-80.19799999999999","-52.799","-112.143","-235.019","-176.529","-163.948"
"fcf","-58.589","-81.672","-58.819","19.745","303.767","462.641","705.9880000000001","989.678","1084.595"
"book_value","","-369.474","-487.793","742.607","871.874","1037.643","1487.434","2337.089","2568.782"
"tangible_book_value","","-379.631","-496.788","734.3579999999999","772.631","523.862","969.9","1584.53","1724.785"
"roa","","-1.24","-0.43","-0.15","-0.04","-0.07000000000000001","-0.04","0.02","0.02"
"roe","","0.73","0.33","-1.11","-0.11","-0.25","-0.15","0.05","0.06"
"roic","","0.77","0.33","-1.11","-0.08","-0.14","-0.09","0.03","0.05"
"roce","","-5.07","-1.34","-0.27","-0.07000000000000001","-0.07000000000000001","-0.07000000000000001","","0.01"
"rotce","","-6.31","-1.48","-0.28","-0.07000000000000001","-0.08","-0.09","","0.01"
"gross_margin","0.36","0.54","0.65","0.71","0.74","0.74","0.73","0.75","0.75"
"ebitda_margin","-1.66","-1.04","-0.49","-0.25","-0.06","-0.05","-0.04","0.05","0.06"
"operating_margin","-1.72","-1.11","-0.55","-0.3","-0.11","-0.1","-0.08","","0.01"
"pretax_margin","-1.73","-1.13","-0.5600000000000001","-0.29","-0.1","-0.11","-0.07000000000000001","0.04","0.05"
"net_income_margin","-1.73","-1.14","-0.5600000000000001","-0.29","-0.11","-0.16","-0.08","0.03","0.04"
"fcf_margin","-1.11","-0.6899999999999999","-0.24","0.04","0.35","0.32","0.31","0.32","0.33"
"assets_to_equity","","-0.59","-0.89","1.89","3.13","3.49","3.38","2.84","2.66"
"equity_to_assets","","-1.7","-1.13","0.53","0.32","0.29","0.3","0.35","0.38"
"debt_to_equity","","-0.04","","","0.88","0.74","0.52","0.33","0.3"
"debt_to_assets","","0.07000000000000001","","","0.28","0.21","0.15","0.12","0.11"
"revenue_per_share","0.31","0.6899999999999999","1.46","3.25","4.02","6.39","9.609999999999999","12.54","13.34"
"ebitda_per_share","-0.51","-0.72","-0.71","-0.83","-0.24","-0.32","-0.41","0.59","0.76"
"operating_income_per_share","-0.53","-0.77","-0.8","-0.99","-0.42","-0.63","-0.82","-0.01","0.1"
"pretax_income_per_share","-0.53","-0.79","-0.8100000000000001","-0.9399999999999999","-0.4","-0.7","-0.6899999999999999","0.5","0.6899999999999999"
"fcf_per_share","-0.34","-0.48","-0.34","0.13","1.39","2.04","3.03","4.06","4.4"
"book_value_per_share","","-2.16","-2.85","5.02","4","4.57","6.38","9.59","10.27"
"tangible_book_per_share","","-2.22","-2.9","4.96","3.55","2.31","4.16","6.5","6.89"
"payout_ratio","","","","","","","","",""
"revenue_growth","","1.25","1.1","0.93","0.82","0.66","0.54","0.36",""
"gross_profit_growth","","2.43","1.53","1.09","0.9","0.66","0.54","0.4",""
"ebitda_growth","","-0.41","0.02","-0.01","0.57","-0.41","-0.31","2.49",""
"operating_income_growth","","-0.45","-0.04","-0.07000000000000001","0.37","-0.54","-0.33","0.99",""
"pretax_income_growth","","-0.47","-0.03","-0.01","0.37","-0.82","","1.77",""
"net_income_growth","","-0.48","-0.03","-0.01","0.35","-1.53","0.22","1.49",""
"eps_diluted_growth","","-0.3","0.01","-0.17","0.55","-1.4","0.23","1.47",""
"shares_diluted_growth","","","","-0.14","0.47","0.04","0.03","0.05",""
"cash_and_equiv_growth","","","0.4","2","6.25","0.04","0.23","0.37",""
"ppe_growth","","","0.8100000000000001","0.85","0.5","0.44","0.82","0.26",""
"total_assets_growth","","","0.99","2.24","0.9399999999999999","0.32","0.39","0.32",""
"total_equity_growth","","","-0.32","2.52","0.17","0.19","0.43","0.57",""
"cfo_growth","","-0.13","0.61","5.35","2.57","0.61","0.64","0.24",""
"capex_growth","","-2.48","-0.57","-1.24","0.34","-1.12","-1.1","0.25",""
"fcf_growth","","-0.39","0.28","1.34","14.38","0.52","0.53","0.4",""
"shares_eop","171.202","171.202","196.689","212.948","223.724","230.706","235.777","241.865","243.36"
"dividends","","","","","","","","",""
"price_to_earnings","","","","-91.76000000000001","-521.22","-177.49","-136.26","791.98","540.36"
"price_to_book","","","","17.52","55.37","40.16","16.79","30.27","27.69"
"price_to_sales","","","","27.02","55.21","28.71","11.14","23.15","21.66"
"price_to_tangible_book","","","","17.71","62.49","79.55","25.74","44.65","41.25"
"price_to_fcf","","","","658.85","158.94","90.08","35.37","71.48","65.59"
"market_cap","","","","13008.99332","48279.6392","41674.73184","24968.7843","70745.5125","71141.04736"
"period_end_price","","","","61.09","215.8","180.64","105.9","292.5","292.5"
