"total_liabilities_and_equity","2506.841","2603.859","2500.51","2789.111","2840.355","2609.153","2856.936","1375.398","1579.815","1712.339","1655.096","1908.913","2293.503","2501.38","2618.939","2747.065","2747.065"
"cfo_net_income","323.854","147.92","140.203","70.61799999999999","217.557","332.59","21.457","131.446","183.612","148.365","227.305","244.677","279.196","306.288","238.62","246.321","253.862"
"cfo_da","79.72","72.712","71.633","73.003","69.697","70.52500000000001","105.798","78.621","50.554","56.557","60.097","61.722","60.674","69.08","73.842","78.566","80.098"
"cfo_receivables","30.123","82.935","101.26","-26.887","-52.034","19.726","-50.08","40.094","28.57","-42.803","62.193","27.082","-106.88","87.881","19.356","-6.153","4.297"
"cfo_inventory","-21.76","29.262","","-6.052","-16.448","11.971","5.044","3.053","","","","","","","","",""
"cfo_prepaid_expenses","","","","","","","","","","","","","","","","",""
"cfo_other_working_capital","-349.951","-194.767","-238.026","-143.886","-173.835","-247.427","-191.935","4.104","-39.321","-63.991","-233.844","-69.849","-67.89100000000001","-102.622","-160.858","-10.522","12.511"
"cfo_change_in_working_capital","-341.588","-82.56999999999999","-136.766","-176.825","-242.317","-215.73","-236.971","47.251","-10.751","-106.794","-171.651","-42.767","-174.771","-14.741","-141.502","-16.675","16.808"
"cfo_deferred_tax","23.73","29.535","31.168","-19.2","43.038","94.068","-95.697","-38.493","-7.231","93.461","17.446","3.794","7.89","40.091","5.515","-5.128",""
"cfo_stock_comp","","","16.31","17.93","31.8","29.01","23.46","31.7","15.37","15.22","11.88","12.73","16.84","18.61","14.13","15.9","16.31"
"cfo_other_noncash_items","-25.628","85.226","69.858","208.065","65.152","-172.577","262.627","84.63200000000001","8.353","15.151","24.213","-0.78800000000001","6.613","-33.302","54.099","44.717","42.673"
"cf_cfo","60.088","252.823","192.406","173.591","184.927","137.886","80.67400000000001","335.157","239.907","221.96","169.29","279.368","196.442","386.026","244.704","363.701","409.751"
"cfi_ppe_net","-63.014","-93.48","-63.649","-63.874","-86.63500000000001","-64.95","-76.029","-68.33499999999999","-52.634","-96.88","-109.338","-182.124","-255.027","-311.052","-198.312","-151.286","-151.928"
"cfi_acquisitions_net","-190.878","-8.497","-72.874","-50.083","-4.291","-6.884","-127.703","","-126.945","-3.504","-222.052","0.255","-15.817","","-58.778","",""
"cfi_investment_net","-59.2","42.53","-0.85899999999998","2.09","-21.28","78.04300000000001","17.103","-7.01","-9.387","9.615","-0.587","1.666","2.128","0.8139999999999999","0.01","3.653","3.659"
"cfi_intangibles_net","","","","","","-2.2","-0.722","","","","","","","","","",""
"cfi_other","8.529","-8.188000000000001","47.068","-42.455","0.80899999999997","16.044","-12.455","3.458","0.04300000000000601","1.088","5.253","0.208","3.397","5.585","0.8440000000000499","-8.009","-7.916"
"cf_cfi","-304.563","-67.63500000000001","-90.31399999999999","-154.322","-111.397","20.053","-199.806","-71.887","-188.923","-89.681","-326.724","-179.995","-265.319","-304.653","-256.236","-155.642","-156.185"
"cff_common_stock_net","","","","","-96.774","-157.093","-149.774","-69.747","-292.997","","-214.759","-20","-21.96","-225.786","-20","","-20"
"cff_pfd_net","","","","","","","","","","","","","","","","",""
"cff_debt_net","46.642","-3.787","-4.914","-0.528","-0.828","0.273","298.428","","233.594","-27.653","282.594","45.505","138.518","225.554","100","-81.25","-141.25"
"cff_dividend_paid","","","","","-9.484999999999999","-38.011","-43.469","-34.479","-37.37","-42.043","-63.821","-65.374","-72.94","-79.66800000000001","-81.074","-84.974","-85.703"
"cff_other","13.38","-1.813","-178.819","8.063000000000001","-0.919","3.953","-6.335","-310.197","7.876","8.518000000000001","-13.337","-3.844","-18.572","-10.236","15.026","-3.147","-3.91"
"cf_cff","60.022","-5.6","-183.733","7.535","-108.006","-190.878","98.84999999999999","-414.423","-88.89700000000001","-61.178","-9.323","-43.713","25.046","-90.136","13.952","-169.371","-250.863"
"ebitda","472.411","288.408","246.444","86.932","350.996","348.889","118.246","248.415","298.868","334.974","334.795","361.143","390.713","377.898","381.96","411.852","418.951"
"capex","-63.014","-93.48","-63.649","-63.874","-86.63500000000001","-64.95","-76.029","-68.33499999999999","-52.634","-96.88","-109.338","-182.124","-255.027","-311.052","-198.312","-151.286","-151.928"
"fcf","-2.926","159.343","128.757","109.717","98.292","72.93600000000001","4.645","266.822","187.273","125.08","59.952","97.244","-58.585","74.974","46.392","212.415","257.823"
"book_value","-69.548","120.706","713.525","834.973","1002.916","1182.941","1014.201","279.635","150.41","285.757","235.701","404.112","617.768","637.235","748.355","933.301","946.066"
"tangible_book_value","-332.7","-142.16","444.101","455.752","634.45","819.712","784.0599999999999","52.873","-175.126","-42.979","-267.057","-62.782","141.309","166.182","261.578","450.771","471.643"
"roa","","0.06","0.05","0.03","0.08","0.13","0.01","0.06","0.12","0.09","0.13","0.14","0.13","0.13","0.09","0.09","0.09"
"roe","","5.78","0.34","0.1","0.25","0.32","0.03","0.2","0.85","0.68","0.87","0.76","0.55","0.49","0.34","0.29","0.29"
"roic","","0.41","0.24","0.1","0.24","0.31","0.02","0.14","0.29","0.2","0.25","0.22","0.2","0.18","0.12","0.12","0.12"
"roce","","0.17","0.12","0.01","0.17","0.16","0.01","0.11","0.23","0.23","0.22","0.21","0.2","0.16","0.14","0.14","0.14"
"rotce","","0.21","0.15","0.01","0.21","0.2","0.01","0.13","0.3","0.32","0.33","0.33","0.27","0.21","0.18","0.18","0.18"
"gross_margin","0.21","0.24","0.24","0.19","0.25","0.35","0.21","0.27","0.3","0.29","0.28","0.28","0.27","0.26","0.25","0.25","0.25"
"ebitda_margin","0.14","0.1","0.09","0.03","0.11","0.23","0.08","0.18","0.19","0.2","0.19","0.19","0.18","0.18","0.17","0.16","0.17"
"operating_margin","0.12","0.08","0.07000000000000001","","0.09","0.18","0.01","0.12","0.16","0.16","0.15","0.16","0.16","0.15","0.14","0.13","0.13"
"pretax_margin","0.13","0.08","0.08","0.03","0.1","0.18","0.02","0.16","0.17","0.18","0.16","0.17","0.17","0.19","0.14","0.13","0.13"
"net_income_margin","0.1","0.05","0.05","0.03","0.07000000000000001","0.22","0.02","0.09","0.12","0.09","0.13","0.13","0.13","0.14","0.11","0.1","0.1"
"fcf_margin","","0.06","0.05","0.04","0.03","0.05","","0.19","0.12","0.07000000000000001","0.03","0.05","-0.03","0.04","0.02","0.09","0.1"
"assets_to_equity","-36.04","21.57","3.5","3.34","2.83","2.21","2.82","4.92","10.5","5.99","7.02","4.72","3.71","3.93","3.5","2.94","2.95"
"equity_to_assets","-0.03","0.05","0.29","0.3","0.35","0.45","0.35","0.2","0.1","0.17","0.14","0.21","0.27","0.25","0.29","0.34","0.34"
"debt_to_equity","-4.79","2.74","0.01","0.01","","","0.3","1.05","3.49","1.78","3.26","2.04","1.54","1.87","1.72","1.3","1.3"
"debt_to_assets","0.13","0.13","","","","","0.11","0.21","0.33","0.3","0.46","0.43","0.41","0.48","0.49","0.44","0.44"
"revenue_per_share","28.94","24.31","22.86","24.93","27.65","13.73","13.34","13.16","14.93","16.82","18","19.78","22.18","22.47","24.35","27.17","27.55"
"ebitda_per_share","4.02","2.46","2.1","0.73","2.95","3.1","1.09","2.31","2.88","3.34","3.35","3.77","4.08","4","4.17","4.48","4.56"
"operating_income_per_share","3.34","1.84","1.49","0.12","2.36","2.47","0.11","1.58","2.39","2.77","2.75","3.13","3.45","3.27","3.36","3.63","3.69"
"pretax_income_per_share","3.69","1.98","1.87","0.8","2.68","2.53","0.3","2.05","2.48","2.95","2.8","3.27","3.78","4.19","3.43","3.5","3.59"
"fcf_per_share","-0.02","1.36","1.09","0.93","0.83","0.65","0.04","2.48","1.8","1.25","0.6","1.01","-0.61","0.79","0.51","2.31","2.8"
"book_value_per_share","-0.59","1.03","6.07","7.05","8.43","10.5","9.33","2.6","1.45","2.85","2.36","4.22","6.45","6.74","8.16","10.16","10.3"
"tangible_book_per_share","-2.83","-1.21","3.78","3.85","5.33","7.27","7.21","0.49","-1.69","-0.43","-2.67","-0.66","1.48","1.76","2.85","4.91","5.13"
"payout_ratio","","","","","0.04","0.11","1.48","0.26","0.2","0.29","0.28","0.27","0.26","0.26","0.34","0.34","0.34"
"revenue_growth","","-0.16","-0.06","0.1","0.11","-0.53","-0.06","-0.02","0.1","0.09","0.07000000000000001","0.05","0.12","","0.05","0.12",""
"gross_profit_growth","","-0.07000000000000001","-0.02","-0.13","0.46","-0.36","-0.44","0.3","0.2","0.07000000000000001","0.02","0.06","0.08","-0.04","","0.12",""
"ebitda_growth","","-0.39","-0.15","-0.65","3.04","-0.01","-0.66","1.1","0.2","0.12","","0.08","0.08","-0.03","0.01","0.08",""
"operating_income_growth","","-0.45","-0.19","-0.92","19.2","-0.01","-0.96","12.64","0.46","0.12","-0.01","0.09","0.1","-0.06","","0.08",""
"pretax_income_growth","","-0.46","-0.05","-0.57","2.38","-0.11","-0.89","5.88","0.16","0.15","-0.05","0.12","0.15","0.09","-0.21","0.02",""
"net_income_growth","","-0.54","-0.05","-0.44","1.91","0.52","-0.92","3.47","0.39","-0.19","0.54","0.08","0.14","0.1","-0.22","0.03",""
"eps_diluted_growth","","-0.54","-0.06","-0.45","1.89","0.61","-0.91","3.52","0.44","-0.16","0.54","0.12","0.14","0.11","-0.2","0.03",""
"shares_diluted_growth","","","","0.01","0.01","-0.05","-0.03","-0.01","-0.03","-0.03","","-0.04","","-0.01","-0.03","",""
"cash_and_equiv_growth","","0.68","-0.17","0.06","-0.08","-0.1","-0.64","0.25","-0.19","0.62","-0.85","1.9","-0.51","-0.2","0.04","1.15",""
"ppe_growth","","0.16","-0.03","0.01","0.06","","-0.31","-0.13","0.11","0.16","0.26","0.32","0.41","0.28","0.09","0.08",""
"total_assets_growth","","0.04","-0.04","0.12","0.02","-0.08","0.09","-0.52","0.15","0.08","-0.03","0.15","0.2","0.09","0.05","0.05",""
"total_equity_growth","","2.74","4.91","0.17","0.2","0.18","-0.14","-0.72","-0.46","0.9","-0.18","0.71","0.53","0.03","0.17","0.25",""
"cfo_growth","","3.21","-0.24","-0.1","0.07000000000000001","-0.25","-0.41","3.15","-0.28","-0.07000000000000001","-0.24","0.65","-0.3","0.97","-0.37","0.49",""
"capex_growth","","-0.48","0.32","","-0.36","0.25","-0.17","0.1","0.23","-0.84","-0.13","-0.67","-0.4","-0.22","0.36","0.24",""
"fcf_growth","","55.46","-0.19","-0.15","-0.1","-0.26","-0.9399999999999999","56.44","-0.3","-0.33","-0.52","0.62","-1.6","2.28","-0.38","3.58",""
"shares_eop","117.424","117.424","116.862","118.107","115.236","110.468","106.689","105.297","99.291","99.41800000000001","95.247","95.313","95.31100000000001","91.396","91.254","91.52800000000001","91.41"
"dividends","","","","","0.08","0.34","0.4","0.32","0.36","0.42","0.64","0.68","0.76","0.84","0.88","0.92","0.93"
"price_to_earnings","","","15.29","26.04","9.49","7.81","78.70999999999999","25.45","21.53","40.68","16.04","24.24","20.62","14.31","22.25","28.57","37.04"
"price_to_book","","","3","2.44","2.15","2.28","2.28","11.96","26.21","21.05","15.45","14.64","9.300000000000001","6.87","7.08","7.52","9.92"
"price_to_sales","","","0.8","0.6899999999999999","0.66","1.75","1.59","2.36","2.54","3.56","2.02","3.12","2.71","2.06","2.37","2.81","3.7"
"price_to_tangible_book","","","4.82","4.48","3.41","3.3","2.95","63.27","-22.51","-139.92","-13.63","-94.25","40.66","26.33","20.26","15.58","19.89"
"price_to_fcf","","","16.62","18.59","21.98","37.05","497.96","12.54","21.05","48.08","60.74","60.85","-98.06999999999999","58.37","114.24","33.06","36.38"
"market_cap","","","2139.74322","2039.70789","2160.675","2702.04728","2313.01752","3345.28569","3941.8527","6013.79482","3641.29281","5917.03104","5745.34708","4376.04048","5300.03232","7022.94344","9380.28896"
"period_end_price","","","18.31","17.27","18.75","24.46","21.68","31.77","39.7","60.49","38.23","62.08","60.28","47.88","58.08","76.73","76.73"
