"roce","","0.4","0.37","0.34","0.35","0.4","0.37","0.34","0.34","0.3","0.19","0.09","0.18","0.14","0.13","0.13"
"rotce","","0.4","0.37","0.34","0.35","0.4","0.37","0.34","0.34","0.3","0.19","0.09","0.18","0.14","0.13","0.13"
"gross_margin","0.32","0.34","0.35","0.36","0.35","0.35","0.35","0.36","0.36","0.36","0.36","0.33","0.36","0.36","0.36","0.36"
"ebitda_margin","0.08","0.08","0.11","0.11","0.13","0.14","0.14","0.14","0.15","0.15","0.15","0.11","0.16","0.15","0.15","0.14"
"operating_margin","0.05","0.06","0.09","0.09","0.1","0.11","0.11","0.11","0.12","0.12","0.12","0.08","0.13","0.11","0.11","0.1"
"pretax_margin","0.05","0.06","0.09","0.08","0.1","0.11","0.11","0.11","0.12","0.12","0.12","0.08","0.13","0.11","0.11","0.11"
"net_income_margin","0.09","0.04","0.05","0.05","0.06","0.07000000000000001","0.07000000000000001","0.07000000000000001","0.08","0.1","0.09","0.06","0.1","0.09","0.08","0.08"
"fcf_margin","0.02","","0.09","0.02","0.01","0.04","0.04","0.06","0.08","0.05","-0.01","0.08","0.01","0.02","0.05","0.02"
"assets_to_equity","","-0.51","2.17","2.68","1.99","1.69","1.61","1.51","1.52","1.55","2.58","2.62","2.57","2.44","2.44","2.49"
"equity_to_assets","","-1.94","0.46","0.37","0.5","0.59","0.62","0.66","0.66","0.65","0.39","0.38","0.39","0.41","0.41","0.4"
"debt_to_equity","","","","0.49","0.17","","","","","","1.1","1.1","1.01","0.95","0.9399999999999999","0.98"
"debt_to_assets","","","","0.18","0.08","","","","","","0.43","0.42","0.39","0.39","0.39","0.39"
"revenue_per_share","2.49","3.92","5.91","11.82","9.960000000000001","12.46","15.18","18.15","23.01","27.74","32.88","35","50.59","55.19","63.99","65.72"
"ebitda_per_share","0.21","0.33","0.66","1.33","1.25","1.73","2.1","2.55","3.43","4.07","4.85","4","8.25","8.08","9.279999999999999","9.35"
"operating_income_per_share","0.14","0.23","0.52","1.06","1","1.41","1.7","2.07","2.83","3.33","3.87","2.76","6.75","6.19","6.93","6.85"
"pretax_income_per_share","0.14","0.23","0.52","0.96","0.97","1.4","1.69","2.07","2.86","3.41","3.94","2.73","6.51","6.23","7.21","7.15"
"fcf_per_share","0.04","","0.5600000000000001","0.21","0.1","0.53","0.64","1.12","1.79","1.25","-0.45","2.96","0.71","1.13","2.96","1.15"
"book_value_per_share","","-6.78","-2.58","2","2.17","3.19","4.46","6.01","8.25","10.94","13.53","15.73","19.9","24.43","28.5","28.68"
"tangible_book_per_share","","-6.78","-2.58","2","2.17","3.19","4.46","6.01","8.25","10.94","13.53","15.73","19.9","24.43","28.5","28.68"
"payout_ratio","","","","","","","","","","","","","","","",""
"revenue_growth","","0.58","0.51","0.41","0.28","0.27","0.22","0.2","0.28","0.22","0.18","0.06","0.45","0.08","0.16",""
"gross_profit_growth","","0.65","0.59","0.43","0.25","0.26","0.23","0.22","0.3","0.22","0.19","-0.03","0.58","0.06","0.16",""
"ebitda_growth","","0.58","1","0.42","0.42","0.4","0.22","0.22","0.36","0.2","0.19","-0.18","1.07","-0.03","0.15",""
"operating_income_growth","","0.72","1.22","0.44","0.43","0.43","0.21","0.23","0.38","0.19","0.16","-0.29","1.45","-0.09","0.12",""
"pretax_income_growth","","0.73","1.23","0.3","0.52","0.48","0.21","0.23","0.39","0.21","0.16","-0.31","1.4","-0.05","0.15",""
"net_income_growth","","-0.4","1.29","0.25","0.61","0.49","0.2","0.25","0.43","0.46","0.17","-0.3","1.26","-0.06","0.15",""
"eps_diluted_growth","","-1.2","1.06","-1281","1.46","0.49","0.19","0.24","0.42","0.45","0.17","-0.29","1.25","-0.05","0.15",""
"shares_diluted_growth","","","","-0.29","0.52","0.02","","0.01","0.01","0.01","","","","-0.01","",""
"cash_and_equiv_growth","","","2.4","0.36","-0.11","0.26","-0.16","0.43","0.48","1.23","-0.2","0.33","-0.76","4.11","-0.46",""
"ppe_growth","","","0.41","0.4","0.19","0.24","0.38","0.16","0.3","0.67","3.26","0.2","0.25","0.16","0.18",""
"total_assets_growth","","","0.76","0.41","0.22","0.27","0.34","0.27","0.39","0.37","1.06","0.18","0.24","0.15","0.16",""
"total_equity_growth","","","1.42","0.14","0.65","0.49","0.4","0.36","0.38","0.34","0.24","0.16","0.27","0.22","0.16",""
"cfo_growth","","0.63","2.1","-0.35","0.03","0.97","0.43","0.21","0.57","0.1","0.02","0.96","-0.1","-0.04","0.59",""
"capex_growth","","-1.04","-0.25","-0.23","-0.13","-0.25","-0.64","0.16","-0.51","-0.68","-0.87","0.06","-0.44","0.13","-0.33",""
"fcf_growth","","-0.92","172.69","-0.73","-0.3","4.54","0.2","0.77","0.61","-0.29","-1.36","7.56","-0.76","0.58","1.61",""
"shares_eop","50.257","50.257","53.965","53.981","54.191","54.42","54.591","54.905","55.438","55.759","55.712","55.935","55.662","55.537","55.198","55.19"
"dividends","","","","","","","","","","","","","","","",""
"price_to_earnings","","","","99.73999999999999","61.79","37.76","33.34","30.46","35.13","46.1","36.03","79.68000000000001","32.74","41.86","32.9","27.37"
"price_to_book","","","","28.23","16.99","10.41","7.87","6.6","7.85","11.22","8.300000000000001","11.15","8.15","8.039999999999999","6.25","5.1"
"price_to_sales","","","","4.77","3.71","2.67","2.31","2.19","2.82","4.42","3.42","5.01","3.2","3.56","2.78","2.22"
"price_to_tangible_book","","","","28.23","16.99","10.41","7.87","6.6","7.85","11.22","8.300000000000001","11.15","8.15","8.039999999999999","6.25","5.1"
"price_to_fcf","","","","267.27","377.87","62.29","55.18","35.39","36.15","97.98","-249.63","59.29","229.68","173.86","60.19","128.32"
"market_cap","","","","1997.297","1986.10015","1813.2744","1923.24093","2187.96425","3599.58934","6899.06107","6307.71264","9829.457549999999","9128.567999999999","10948.00881","9905.83308","8076.79728"
"period_end_price","","","","37","36.65","33.32","35.23","39.85","64.93000000000001","123.73","113.22","175.73","164","197.13","179.46","179.46"
